request_id,shelter_id,relief_item_id,requested_quantity,current_stock,urgent_quantity,urgency_level,needed_by,status,notes,matched_wish_ids,total_matched_quantity,remaining_quantity,created_at,updated_at
request_004289,SH_017455,relief_item_000038,187,13,149,높음,2025-09-26T21:19:23,대기중,지진 상황 대비 요청,,0,166,2025-09-16T21:19:23,2025-09-16T21:19:23
request_004290,SH_004182,relief_item_000400,1154,9,223,높음,2025-10-07T21:18:05,대기중,지진 상황 대비 요청,,0,1145,2025-09-16T21:18:05,2025-09-16T21:18:05
request_004291,SH_019755,relief_item_000960,1861,278,502,높음,2025-10-09T21:18:26,대기중,지진 상황 대비 요청,,0,1570,2025-09-16T21:18:26,2025-09-16T21:18:26
request_004292,SH_020595,relief_item_000732,129,0,61,높음,2025-10-07T21:18:09,대기중,지진 상황 대비 요청,,0,123,2025-09-16T21:18:09,2025-09-16T21:18:09
request_004293,SH_009965,relief_item_000102,129,7,11,높음,2025-10-05T21:19:03,매칭완료,지진 상황 대비 요청,,0,121,2025-09-16T21:19:03,2025-09-16T21:19:03
request_004294,SH_006187,relief_item_000729,1912,546,315,높음,2025-10-14T21:19:29,대기중,지진 상황 대비 요청,,0,1366,2025-09-16T21:19:29,2025-09-16T21:19:29
request_004295,SH_007256,relief_item_000798,22383,2925,4134,높음,2025-10-07T21:16:51,매칭완료,지진 상황 대비 요청,,0,19442,2025-09-16T21:16:51,2025-09-16T21:16:51
request_004296,SH_004021,relief_item_000152,11,1,0,높음,2025-10-04T21:18:13,대기중,해일 상황 대비 요청,,0,7,2025-09-16T21:18:13,2025-09-16T21:18:13
request_004297,SH_013730,relief_item_000896,969,217,441,높음,2025-10-08T21:17:09,대기중,지진 상황 대비 요청,,0,739,2025-09-16T21:17:09,2025-09-16T21:17:09
request_004298,SH_019985,relief_item_000783,428,124,288,높음,2025-09-24T21:17:23,대기중,지진 상황 대비 요청,,0,303,2025-09-16T21:17:23,2025-09-16T21:17:23
request_004299,SH_011926,relief_item_000653,4115,1178,2066,높음,2025-10-05T21:17:31,배송중,지진 상황 대비 요청,,0,2937,2025-09-16T21:17:31,2025-09-16T21:17:31
request_004300,SH_005233,relief_item_000309,195,45,79,높음,2025-10-01T21:17:13,매칭완료,지진 상황 대비 요청,,0,131,2025-09-16T21:17:13,2025-09-16T21:17:13
request_004301,SH_002281,relief_item_000505,659,44,527,높음,2025-09-28T21:19:23,대기중,지진 상황 대비 요청,,0,600,2025-09-16T21:19:23,2025-09-16T21:19:23
request_004302,SH_004390,relief_item_000400,298,64,93,높음,2025-10-13T21:17:35,매칭완료,지진 상황 대비 요청,,0,234,2025-09-16T21:17:35,2025-09-16T21:17:35
request_004303,SH_005296,relief_item_001000,694,188,199,높음,2025-10-10T21:19:21,대기중,지진 상황 대비 요청,,0,499,2025-09-16T21:19:21,2025-09-16T21:19:21
request_004304,SH_023023,relief_item_000536,530,14,284,높음,2025-10-06T21:17:14,매칭완료,지진 상황 대비 요청,,0,516,2025-09-16T21:17:14,2025-09-16T21:17:14
request_004305,SH_017909,relief_item_000817,117,7,20,높음,2025-09-30T21:19:18,배송중,한파 상황 대비 요청,,0,110,2025-09-16T21:19:18,2025-09-16T21:19:18
request_004306,SH_010244,relief_item_000985,17,2,1,높음,2025-09-23T21:17:06,대기중,한파 상황 대비 요청,,0,14,2025-09-16T21:17:06,2025-09-16T21:17:06
request_004307,SH_015712,relief_item_000609,3740,597,1486,높음,2025-09-24T21:18:59,대기중,지진 상황 대비 요청,,0,3136,2025-09-16T21:18:59,2025-09-16T21:18:59
request_004308,SH_002422,relief_item_000318,539,131,343,높음,2025-10-13T21:17:12,취소,지진 상황 대비 요청,,0,408,2025-09-16T21:17:12,2025-09-16T21:17:12
request_004309,SH_012477,relief_item_000025,550,162,13,높음,2025-10-06T21:19:04,대기중,지진 상황 대비 요청,,0,388,2025-09-16T21:19:04,2025-09-16T21:19:04
request_004310,SH_013728,relief_item_000778,146,5,117,높음,2025-10-11T21:19:27,완료,지진 상황 대비 요청,,0,141,2025-09-16T21:19:27,2025-09-16T21:19:27
request_004311,SH_005351,relief_item_000160,47,0,22,높음,2025-10-10T21:17:14,대기중,지진 상황 대비 요청,,0,47,2025-09-16T21:17:14,2025-09-16T21:17:14
request_004312,SH_018633,relief_item_000208,275,12,25,높음,2025-10-15T21:17:29,대기중,지진 상황 대비 요청,,0,254,2025-09-16T21:17:29,2025-09-16T21:17:29
request_004313,SH_004144,relief_item_000495,849,39,677,높음,2025-09-23T21:17:42,취소,지진 상황 대비 요청,,0,810,2025-09-16T21:17:42,2025-09-16T21:17:42
request_004314,SH_015614,relief_item_000193,515,131,241,높음,2025-09-30T21:16:58,대기중,지진 상황 대비 요청,,0,371,2025-09-16T21:16:58,2025-09-16T21:16:58
request_004315,SH_005933,relief_item_000644,666,61,132,높음,2025-09-26T21:18:50,대기중,지진 상황 대비 요청,,0,599,2025-09-16T21:18:50,2025-09-16T21:18:50
request_004316,SH_008155,relief_item_000834,23,5,15,높음,2025-10-08T21:18:25,완료,해일 상황 대비 요청,,0,18,2025-09-16T21:18:25,2025-09-16T21:18:25
request_004317,SH_007345,relief_item_000551,5221,780,116,높음,2025-09-23T21:17:16,대기중,지진 상황 대비 요청,,0,4437,2025-09-16T21:17:16,2025-09-16T21:17:16
request_004318,SH_004303,relief_item_000915,3489,1031,2261,높음,2025-09-18T21:18:12,매칭완료,지진 상황 대비 요청,,0,2456,2025-09-16T21:18:12,2025-09-16T21:18:12
request_004319,SH_005961,relief_item_000044,26,0,14,높음,2025-10-14T21:19:45,대기중,지진 상황 대비 요청,,0,26,2025-09-16T21:19:45,2025-09-16T21:19:45
request_004320,SH_018233,relief_item_000214,1639,140,1177,높음,2025-09-19T21:17:48,대기중,지진 상황 대비 요청,,0,1499,2025-09-16T21:17:48,2025-09-16T21:17:48
request_004321,SH_007648,relief_item_000830,873,166,57,높음,2025-09-18T21:19:46,대기중,지진 상황 대비 요청,,0,696,2025-09-16T21:19:46,2025-09-16T21:19:46
request_004322,SH_001021,relief_item_000233,56,18,4,중간,2025-09-28T21:18:00,취소,지진 상황 대비 요청,,0,38,2025-09-16T21:18:00,2025-09-16T21:18:00
request_004323,SH_014038,relief_item_000052,49,3,18,높음,2025-10-15T21:17:35,매칭완료,한파 상황 대비 요청,,0,37,2025-09-16T21:17:35,2025-09-16T21:17:35
request_004324,SH_017194,relief_item_000248,218,6,127,높음,2025-09-28T21:17:48,대기중,지진 상황 대비 요청,,0,212,2025-09-16T21:17:48,2025-09-16T21:17:48
request_004325,SH_016563,relief_item_000315,10335,392,7387,높음,2025-09-22T21:18:12,대기중,지진 상황 대비 요청,,0,9943,2025-09-16T21:18:12,2025-09-16T21:18:12
request_004326,SH_002043,relief_item_000498,956,219,533,높음,2025-09-22T21:18:48,매칭완료,지진 상황 대비 요청,,0,737,2025-09-16T21:18:48,2025-09-16T21:18:48
request_004327,SH_019579,relief_item_000037,96,32,35,중간,2025-10-07T21:18:47,대기중,한파 상황 대비 요청,,0,26,2025-09-16T21:18:47,2025-09-16T21:18:47
request_004328,SH_018365,relief_item_000090,15,5,1,중간,2025-09-18T21:16:58,매칭완료,해일 상황 대비 요청,,0,10,2025-09-16T21:16:58,2025-09-16T21:16:58
request_004329,SH_011224,relief_item_000212,45,11,34,높음,2025-09-21T21:17:10,매칭완료,지진 상황 대비 요청,,0,34,2025-09-16T21:17:10,2025-09-16T21:17:10
request_004330,SH_009450,relief_item_000145,6446,586,5513,높음,2025-09-22T21:19:34,대기중,지진 상황 대비 요청,,0,5860,2025-09-16T21:19:34,2025-09-16T21:19:34
request_004331,SH_013582,relief_item_000805,1250,354,45,높음,2025-09-24T21:17:20,대기중,지진 상황 대비 요청,,0,893,2025-09-16T21:17:20,2025-09-16T21:17:20
request_004332,SH_002082,relief_item_000177,32,10,5,중간,2025-09-26T21:16:57,매칭완료,한파 상황 대비 요청,,0,22,2025-09-16T21:16:57,2025-09-16T21:16:57
request_004333,SH_018246,relief_item_000311,156,8,48,높음,2025-09-19T21:18:22,완료,지진 상황 대비 요청,,0,148,2025-09-16T21:18:22,2025-09-16T21:18:22
request_004334,SH_017532,relief_item_000457,11,3,8,높음,2025-10-06T21:17:24,매칭완료,해일 상황 대비 요청,,0,4,2025-09-16T21:17:24,2025-09-16T21:17:24
request_004335,SH_021093,relief_item_000025,559,61,328,높음,2025-09-30T21:19:43,완료,지진 상황 대비 요청,,0,498,2025-09-16T21:19:43,2025-09-16T21:19:43
request_004336,SH_022699,relief_item_000754,2485,449,1885,높음,2025-09-19T21:17:09,대기중,지진 상황 대비 요청,,0,2035,2025-09-16T21:17:09,2025-09-16T21:17:09
request_004337,SH_001509,relief_item_000532,839,199,330,높음,2025-10-12T21:19:41,대기중,지진 상황 대비 요청,,0,640,2025-09-16T21:19:41,2025-09-16T21:19:41
request_004338,SH_020843,relief_item_000131,341,89,15,높음,2025-10-08T21:18:48,대기중,지진 상황 대비 요청,,0,252,2025-09-16T21:18:48,2025-09-16T21:18:48
request_004339,SH_017200,relief_item_000008,37,8,10,높음,2025-09-27T21:19:30,대기중,지진 상황 대비 요청,,0,18,2025-09-16T21:19:30,2025-09-16T21:19:30
request_004340,SH_017454,relief_item_000755,362,21,182,높음,2025-10-06T21:18:08,대기중,지진 상황 대비 요청,,0,338,2025-09-16T21:18:08,2025-09-16T21:18:08
request_004341,SH_000711,relief_item_000698,35,9,23,높음,2025-09-21T21:17:49,매칭완료,한파 상황 대비 요청,,0,26,2025-09-16T21:17:49,2025-09-16T21:17:49
request_004342,SH_019860,relief_item_000536,7409,1848,2867,높음,2025-09-23T21:19:15,대기중,지진 상황 대비 요청,,0,5561,2025-09-16T21:19:15,2025-09-16T21:19:15
request_004343,SH_009467,relief_item_000712,13,4,1,중간,2025-10-02T21:19:26,취소,지진 상황 대비 요청,,0,9,2025-09-16T21:19:26,2025-09-16T21:19:26
request_004344,SH_017948,relief_item_000015,1366,310,146,높음,2025-09-18T21:18:05,매칭완료,지진 상황 대비 요청,,0,1051,2025-09-16T21:18:05,2025-09-16T21:18:05
request_004345,SH_004221,relief_item_000817,318,106,136,중간,2025-10-01T21:18:42,완료,지진 상황 대비 요청,,0,212,2025-09-16T21:18:42,2025-09-16T21:18:42
request_004346,SH_020183,relief_item_000977,4150,1225,2335,높음,2025-10-14T21:16:55,완료,지진 상황 대비 요청,,0,2925,2025-09-16T21:16:55,2025-09-16T21:16:55
request_004347,SH_021385,relief_item_000739,1769,453,365,높음,2025-10-02T21:19:47,배송중,지진 상황 대비 요청,,0,1316,2025-09-16T21:19:47,2025-09-16T21:19:47
request_004348,SH_011446,relief_item_000188,1470,84,176,높음,2025-10-05T21:17:40,대기중,지진 상황 대비 요청,,0,1373,2025-09-16T21:17:40,2025-09-16T21:17:40
request_004349,SH_015701,relief_item_000110,17,5,6,높음,2025-09-24T21:19:19,매칭완료,한파 상황 대비 요청,,0,1,2025-09-16T21:19:19,2025-09-16T21:19:19
request_004350,SH_022540,relief_item_000086,2051,167,120,높음,2025-10-02T21:17:40,대기중,지진 상황 대비 요청,,0,1884,2025-09-16T21:17:40,2025-09-16T21:17:40
request_004351,SH_000467,relief_item_000140,1070,96,675,높음,2025-09-22T21:18:34,대기중,지진 상황 대비 요청,,0,965,2025-09-16T21:18:34,2025-09-16T21:18:34
request_004352,SH_002774,relief_item_000399,2005,57,1551,높음,2025-10-12T21:19:16,대기중,지진 상황 대비 요청,,0,1948,2025-09-16T21:19:16,2025-09-16T21:19:16
request_004353,SH_019065,relief_item_000991,60,2,45,높음,2025-10-16T21:18:10,매칭완료,지진 상황 대비 요청,,0,49,2025-09-16T21:18:10,2025-09-16T21:18:10
request_004354,SH_018902,relief_item_000752,247,46,201,높음,2025-10-07T21:17:20,완료,지진 상황 대비 요청,,0,201,2025-09-16T21:17:20,2025-09-16T21:17:20
request_004355,SH_002235,relief_item_000944,48,11,4,높음,2025-10-04T21:16:56,대기중,해일 상황 대비 요청,,0,37,2025-09-16T21:16:56,2025-09-16T21:16:56
request_004356,SH_006071,relief_item_000295,239,76,42,중간,2025-09-17T21:18:03,대기중,지진 상황 대비 요청,,0,162,2025-09-16T21:18:03,2025-09-16T21:18:03
request_004357,SH_006159,relief_item_000751,303,50,152,높음,2025-10-12T21:17:30,대기중,지진 상황 대비 요청,,0,246,2025-09-16T21:17:30,2025-09-16T21:17:30
request_004358,SH_020892,relief_item_000636,2225,45,1651,높음,2025-09-30T21:17:58,배송중,지진 상황 대비 요청,,0,2180,2025-09-16T21:17:58,2025-09-16T21:17:58
request_004359,SH_012754,relief_item_000337,1224,401,572,중간,2025-09-24T21:19:14,매칭완료,지진 상황 대비 요청,,0,814,2025-09-16T21:19:14,2025-09-16T21:19:14
request_004360,SH_013295,relief_item_000448,311,72,234,높음,2025-10-12T21:19:25,대기중,지진 상황 대비 요청,,0,239,2025-09-16T21:19:25,2025-09-16T21:19:25
request_004361,SH_018131,relief_item_000461,8,0,4,높음,2025-09-21T21:17:33,대기중,해일 상황 대비 요청,,0,1,2025-09-16T21:17:33,2025-09-16T21:17:33
request_004362,SH_022372,relief_item_000301,67,18,32,높음,2025-10-09T21:17:02,대기중,지진 상황 대비 요청,,0,46,2025-09-16T21:17:02,2025-09-16T21:17:02
request_004363,SH_001045,relief_item_000327,3789,464,1569,높음,2025-10-05T21:19:23,대기중,지진 상황 대비 요청,,0,3304,2025-09-16T21:19:23,2025-09-16T21:19:23
request_004364,SH_020401,relief_item_000658,65,6,16,높음,2025-10-14T21:18:36,매칭완료,지진 상황 대비 요청,,0,59,2025-09-16T21:18:36,2025-09-16T21:18:36
request_004365,SH_022253,relief_item_000245,2346,643,317,높음,2025-10-08T21:19:36,대기중,지진 상황 대비 요청,,0,1703,2025-09-16T21:19:36,2025-09-16T21:19:36
request_004366,SH_020978,relief_item_000792,597,137,329,높음,2025-10-08T21:18:57,대기중,지진 상황 대비 요청,,0,460,2025-09-16T21:18:57,2025-09-16T21:18:57
request_004367,SH_007166,relief_item_000215,4623,1421,240,중간,2025-09-19T21:17:58,대기중,지진 상황 대비 요청,,0,3202,2025-09-16T21:17:58,2025-09-16T21:17:58
request_004368,SH_010118,relief_item_000569,1745,473,588,높음,2025-09-27T21:18:03,매칭완료,지진 상황 대비 요청,,0,1271,2025-09-16T21:18:03,2025-09-16T21:18:03
request_004369,SH_011075,relief_item_000570,15,5,4,중간,2025-10-11T21:17:24,대기중,해일 상황 대비 요청,,0,10,2025-09-16T21:17:24,2025-09-16T21:17:24
request_004370,SH_019197,relief_item_000029,992,64,652,높음,2025-09-27T21:16:56,배송중,지진 상황 대비 요청,,0,928,2025-09-16T21:16:56,2025-09-16T21:16:56
request_004371,SH_000804,relief_item_000461,861,218,197,높음,2025-09-18T21:17:15,대기중,지진 상황 대비 요청,,0,643,2025-09-16T21:17:15,2025-09-16T21:17:15
request_004372,SH_020216,relief_item_000580,1364,123,469,높음,2025-10-10T21:18:53,대기중,지진 상황 대비 요청,,0,1239,2025-09-16T21:18:53,2025-09-16T21:18:53
request_004373,SH_000817,relief_item_000594,447,54,27,높음,2025-09-27T21:18:40,대기중,지진 상황 대비 요청,,0,393,2025-09-16T21:18:40,2025-09-16T21:18:40
request_004374,SH_005724,relief_item_000449,36,1,33,높음,2025-09-18T21:19:04,대기중,한파 상황 대비 요청,,0,35,2025-09-16T21:19:04,2025-09-16T21:19:04
request_004375,SH_020931,relief_item_000914,133,25,26,높음,2025-09-29T21:18:43,대기중,지진 상황 대비 요청,,0,108,2025-09-16T21:18:43,2025-09-16T21:18:43
request_004376,SH_020244,relief_item_000133,1388,98,1183,높음,2025-10-09T21:18:06,취소,지진 상황 대비 요청,,0,1290,2025-09-16T21:18:06,2025-09-16T21:18:06
request_004377,SH_009033,relief_item_000230,2937,896,2041,중간,2025-09-20T21:18:52,대기중,지진 상황 대비 요청,,0,2032,2025-09-16T21:18:52,2025-09-16T21:18:52
request_004378,SH_002317,relief_item_000357,783,148,301,높음,2025-10-12T21:19:25,배송중,지진 상황 대비 요청,,0,635,2025-09-16T21:19:25,2025-09-16T21:19:25
request_004379,SH_009496,relief_item_000756,855,25,711,높음,2025-09-27T21:17:51,매칭완료,지진 상황 대비 요청,,0,825,2025-09-16T21:17:51,2025-09-16T21:17:51
request_004380,SH_018274,relief_item_000443,24,0,14,높음,2025-09-22T21:18:26,매칭완료,지진 상황 대비 요청,,0,24,2025-09-16T21:18:26,2025-09-16T21:18:26
request_004381,SH_021656,relief_item_000473,584,187,112,중간,2025-10-15T21:17:33,완료,지진 상황 대비 요청,,0,397,2025-09-16T21:17:33,2025-09-16T21:17:33
request_004382,SH_019772,relief_item_000782,33,4,15,높음,2025-10-16T21:18:06,대기중,해일 상황 대비 요청,,0,27,2025-09-16T21:18:06,2025-09-16T21:18:06
request_004383,SH_001122,relief_item_000615,48,3,15,높음,2025-10-10T21:18:51,대기중,지진 상황 대비 요청,,0,41,2025-09-16T21:18:51,2025-09-16T21:18:51
request_004384,SH_012465,relief_item_000102,82,10,41,높음,2025-10-03T21:17:27,대기중,지진 상황 대비 요청,,0,72,2025-09-16T21:17:27,2025-09-16T21:17:27
request_004385,SH_002121,relief_item_000853,132,38,47,높음,2025-09-22T21:19:44,대기중,지진 상황 대비 요청,,0,92,2025-09-16T21:19:44,2025-09-16T21:19:44
request_004386,SH_012067,relief_item_000190,120,7,77,높음,2025-09-21T21:17:42,매칭완료,지진 상황 대비 요청,,0,90,2025-09-16T21:17:42,2025-09-16T21:17:42
request_004387,SH_009778,relief_item_000102,273,1,141,높음,2025-09-17T21:18:33,취소,지진 상황 대비 요청,,0,272,2025-09-16T21:18:33,2025-09-16T21:18:33
request_004388,SH_022903,relief_item_000413,7267,1218,3496,높음,2025-09-17T21:18:50,대기중,지진 상황 대비 요청,,0,6049,2025-09-16T21:18:50,2025-09-16T21:18:50
request_004389,SH_022857,relief_item_000215,21,7,14,중간,2025-09-25T21:18:12,대기중,지진 상황 대비 요청,,0,14,2025-09-16T21:18:12,2025-09-16T21:18:12
request_004390,SH_022815,relief_item_000380,254,14,46,높음,2025-09-21T21:17:54,배송중,지진 상황 대비 요청,,0,240,2025-09-16T21:17:54,2025-09-16T21:17:54
request_004391,SH_004641,relief_item_000761,281,12,76,높음,2025-10-09T21:17:52,매칭완료,지진 상황 대비 요청,,0,269,2025-09-16T21:17:52,2025-09-16T21:17:52
request_004392,SH_008969,relief_item_000683,44,14,8,중간,2025-10-05T21:19:47,대기중,해일 상황 대비 요청,,0,30,2025-09-16T21:19:47,2025-09-16T21:19:47
request_004393,SH_005024,relief_item_000326,1965,186,598,높음,2025-10-07T21:17:12,배송중,지진 상황 대비 요청,,0,1779,2025-09-16T21:17:12,2025-09-16T21:17:12
request_004394,SH_016119,relief_item_000999,376,10,180,높음,2025-09-18T21:17:43,대기중,지진 상황 대비 요청,,0,366,2025-09-16T21:17:43,2025-09-16T21:17:43
request_004395,SH_013057,relief_item_000753,668,182,88,높음,2025-10-06T21:17:13,매칭완료,지진 상황 대비 요청,,0,486,2025-09-16T21:17:13,2025-09-16T21:17:13
request_004396,SH_005444,relief_item_000942,5,0,3,높음,2025-09-28T21:17:29,매칭완료,지진 상황 대비 요청,,0,0,2025-09-16T21:17:29,2025-09-16T21:17:29
request_004397,SH_014469,relief_item_000247,292,86,118,높음,2025-09-20T21:19:13,배송중,지진 상황 대비 요청,,0,206,2025-09-16T21:19:13,2025-09-16T21:19:13
request_004398,SH_006923,relief_item_000081,4151,1170,2525,높음,2025-09-19T21:16:52,대기중,지진 상황 대비 요청,,0,2981,2025-09-16T21:16:52,2025-09-16T21:16:52
request_004399,SH_005095,relief_item_000942,5,0,4,높음,2025-10-10T21:17:30,매칭완료,지진 상황 대비 요청,,0,5,2025-09-16T21:17:30,2025-09-16T21:17:30
request_004400,SH_004070,relief_item_000933,161,23,0,높음,2025-09-29T21:18:29,취소,지진 상황 대비 요청,,0,138,2025-09-16T21:18:29,2025-09-16T21:18:29
request_004401,SH_010415,relief_item_000318,4492,1024,1205,높음,2025-09-17T21:17:01,대기중,지진 상황 대비 요청,,0,3468,2025-09-16T21:17:01,2025-09-16T21:17:01
request_004402,SH_020542,relief_item_000275,850,215,628,높음,2025-10-03T21:19:07,배송중,지진 상황 대비 요청,,0,635,2025-09-16T21:19:07,2025-09-16T21:19:07
request_004403,SH_015466,relief_item_000594,498,111,350,높음,2025-10-09T21:17:16,배송중,지진 상황 대비 요청,,0,387,2025-09-16T21:17:16,2025-09-16T21:17:16
