consumption_id,shelter_id,disaster_incident_id,relief_item_id,consumed_quantity,start_date,end_date,duration_days,daily_consumption_rate,peak_consumption_day,peak_consumption_quantity,remain_item,shelter_occupancy,occupancy_rate,disaster_severity,weather_conditions,special_circumstances,waste_rate,satisfaction_score,adequacy_level,restock_frequency,seasonality,children_ratio,elderly_ratio,disabled_ratio,accessibility_score,distribution_efficiency,recorded_by,created_at,updated_at
consumption_003619,SH_003088,incident_000838,relief_item_000147,17,2021-01-08,2021-02-07,30,0.57,6,1,0,946,0.38,낮음,눈,"고령자 포함,어린이 다수,장애인 포함",0.129,3.0,과다,1,겨울,0.07,0.14,0.01,4.7,0.67,user_000002,2021-02-07,2021-02-07
consumption_003620,SH_020388,incident_000539,relief_item_000663,13,2020-07-05,2020-07-28,23,0.57,12,1,2,561,0.12,낮음,일반,반려동물 포함,0.003,2.9,충분,2,여름,0.3,0.04,0.12,2.9,0.93,user_000010,2020-07-28,2020-07-28
consumption_003621,SH_015936,incident_000875,relief_item_000382,5,2018-05-10,2018-06-05,26,0.19,4,0,0,33,0.41,낮음,눈,"어린이 다수,고령자 포함",0.129,2.6,부족,3,봄,0.25,0.23,0.02,3.7,0.89,user_000008,2018-06-05,2018-06-05
consumption_003622,SH_000985,,relief_item_000135,1,2019-07-30,2019-08-29,30,0.03,8,0,0,2143,0.4,높음,비,"장애인 포함,반려동물 포함",0.022,4.9,부족,5,여름,0.37,0.26,0.05,4.2,0.68,user_000007,2019-08-29,2019-08-29
consumption_003623,SH_022122,,relief_item_000489,2,2020-04-22,2020-04-26,4,0.5,3,0,0,1161,0.67,낮음,일반,반려동물 포함,0.07,2.1,충분,4,봄,0.31,0.28,0.12,2.5,0.96,user_000007,2020-04-26,2020-04-26
consumption_003624,SH_021748,,relief_item_000251,1,2024-10-22,2024-11-19,28,0.04,4,0,0,34,0.68,낮음,추위,"어린이 다수,반려동물 포함,장애인 포함",0.146,2.1,적정,5,가을,0.39,0.28,0.03,3.3,0.9,user_000004,2024-11-19,2024-11-19
consumption_003625,SH_021991,,relief_item_000254,2,2016-07-31,2016-08-05,5,0.4,2,0,0,1498,0.87,중간,더위,"반려동물 포함,어린이 다수,고령자 포함",0.073,3.9,충분,0,여름,0.15,0.15,0.08,2.8,0.67,user_000001,2016-08-05,2016-08-05
consumption_003626,SH_002467,incident_000757,relief_item_000259,6,2016-01-31,2016-02-10,10,0.6,1,0,1,14717,0.68,높음,일반,"어린이 다수,고령자 포함,장애인 포함",0.131,4.2,부족,3,겨울,0.06,0.09,0.12,2.7,0.62,user_000010,2016-02-10,2016-02-10
consumption_003627,SH_012035,,relief_item_000557,1,2019-12-17,2020-01-11,25,0.04,19,0,0,2596,0.97,낮음,비,"반려동물 포함,고령자 포함",0.04,4.3,부족,3,겨울,0.15,0.07,0.12,4.5,0.85,user_000008,2020-01-11,2020-01-11
consumption_003628,SH_011910,incident_000808,relief_item_000530,1,2023-01-02,2023-01-03,1,1.0,1,2,0,13,0.26,높음,추위,"고령자 포함,어린이 다수",0.116,3.7,과다,2,겨울,0.13,0.21,0.02,4.1,0.98,user_000010,2023-01-03,2023-01-03
consumption_003629,SH_009191,,relief_item_000771,0,2021-12-05,2021-12-27,22,0.0,21,0,0,48,0.48,높음,눈,"장애인 포함,반려동물 포함",0.128,4.5,적정,5,겨울,0.14,0.17,0.01,2.3,0.97,user_000001,2021-12-27,2021-12-27
consumption_003630,SH_001434,,relief_item_000916,0,2020-01-04,2020-01-14,10,0.0,5,0,0,31,0.89,높음,추위,장애인 포함,0.05,3.1,과다,1,겨울,0.11,0.05,0.05,3.4,0.98,user_000002,2020-01-14,2020-01-14
consumption_003631,SH_009335,,relief_item_000477,13,2017-03-17,2017-04-05,19,0.68,14,1,2,88,0.81,낮음,비,"어린이 다수,장애인 포함,고령자 포함",0.093,2.5,부족,4,봄,0.34,0.21,0.07,4.9,0.63,user_000010,2017-04-05,2017-04-05
consumption_003632,SH_008628,,relief_item_000746,1,2015-12-20,2015-12-29,9,0.11,2,0,0,232,0.21,낮음,비,고령자 포함,0.026,3.5,과다,2,겨울,0.06,0.1,0.1,2.4,0.72,user_000002,2015-12-29,2015-12-29
consumption_003633,SH_015132,incident_000002,relief_item_000106,15,2019-08-16,2019-09-05,20,0.75,11,0,2,1839,0.42,중간,눈,"장애인 포함,반려동물 포함",0.007,2.0,적정,4,여름,0.11,0.19,0.11,4.9,0.92,user_000009,2019-09-05,2019-09-05
consumption_003634,SH_017881,incident_000377,relief_item_000281,5,2018-07-07,2018-08-03,27,0.19,12,0,0,169,0.79,낮음,더위,"고령자 포함,반려동물 포함",0.112,4.7,부족,0,여름,0.29,0.18,0.09,3.2,0.72,user_000002,2018-08-03,2018-08-03
consumption_003635,SH_009487,,relief_item_000985,2,2024-12-12,2024-12-28,16,0.12,5,0,0,42,0.42,중간,추위,"어린이 다수,반려동물 포함,장애인 포함",0.035,2.2,부족,3,겨울,0.34,0.09,0.03,4.1,0.88,user_000002,2024-12-28,2024-12-28
consumption_003636,SH_021682,,relief_item_000883,1,2017-02-02,2017-02-03,1,1.0,1,1,0,233,0.1,높음,더위,"반려동물 포함,어린이 다수,장애인 포함",0.078,4.7,충분,0,겨울,0.39,0.13,0.04,2.5,0.7,user_000006,2017-02-03,2017-02-03
consumption_003637,SH_020715,,relief_item_000548,18,2023-01-16,2023-02-09,24,0.75,10,0,3,3379,0.37,낮음,일반,"어린이 다수,고령자 포함",0.047,3.6,과다,2,겨울,0.11,0.23,0.09,4.6,0.93,user_000005,2023-02-09,2023-02-09
consumption_003638,SH_009492,incident_000034,relief_item_000719,11,2016-12-23,2017-01-01,9,1.22,2,2,0,41,0.46,중간,일반,어린이 다수,0.022,4.3,적정,3,겨울,0.38,0.16,0.02,3.6,0.67,user_000002,2017-01-01,2017-01-01
consumption_003639,SH_010200,,relief_item_000375,0,2016-10-21,2016-11-03,13,0.0,2,0,0,488,0.67,낮음,눈,"어린이 다수,반려동물 포함,장애인 포함",0.051,3.7,적정,1,가을,0.01,0.11,0.14,2.9,0.85,user_000007,2016-11-03,2016-11-03
consumption_003640,SH_006985,incident_000192,relief_item_000079,2,2021-02-06,2021-03-01,23,0.09,17,0,0,214,0.05,중간,더위,"장애인 포함,어린이 다수",0.055,2.4,충분,2,겨울,0.1,0.13,0.1,2.1,0.98,user_000008,2021-03-01,2021-03-01
consumption_003641,SH_020644,,relief_item_000748,5,2021-06-12,2021-07-04,22,0.23,19,0,1,22256,0.85,중간,추위,"장애인 포함,어린이 다수",0.039,3.5,과다,3,여름,0.31,0.11,0.01,2.0,0.81,user_000002,2021-07-04,2021-07-04
consumption_003642,SH_006130,incident_000438,relief_item_000692,0,2017-09-17,2017-09-25,8,0.0,8,0,0,910,0.75,높음,추위,"반려동물 포함,장애인 포함",0.144,4.6,적정,0,가을,0.22,0.14,0.06,4.8,0.73,user_000002,2017-09-25,2017-09-25
consumption_003643,SH_010390,,relief_item_000126,2,2020-07-17,2020-07-30,13,0.15,11,0,0,10,0.19,낮음,비,"반려동물 포함,어린이 다수,고령자 포함",0.049,2.7,부족,4,여름,0.37,0.17,0.15,3.5,0.92,user_000002,2020-07-30,2020-07-30
consumption_003644,SH_000610,incident_000424,relief_item_000089,0,2022-01-14,2022-01-18,4,0.0,1,0,0,131,0.66,높음,눈,"어린이 다수,고령자 포함",0.139,2.3,충분,5,겨울,0.3,0.19,0.1,3.9,0.7,user_000007,2022-01-18,2022-01-18
consumption_003645,SH_001659,incident_000996,relief_item_000173,0,2015-12-25,2015-12-26,1,0.0,1,0,0,18,0.23,중간,눈,고령자 포함,0.005,3.7,부족,1,겨울,0.0,0.29,0.03,4.3,0.87,user_000001,2015-12-26,2015-12-26
consumption_003646,SH_022326,,relief_item_000901,0,2022-05-22,2022-06-14,23,0.0,7,0,0,2267,0.87,중간,더위,반려동물 포함,0.031,2.6,부족,1,봄,0.38,0.11,0.08,4.8,0.89,user_000006,2022-06-14,2022-06-14
consumption_003647,SH_020492,,relief_item_000568,3,2019-09-28,2019-10-11,13,0.23,6,0,0,18511,0.32,낮음,비,어린이 다수,0.131,2.1,충분,4,가을,0.19,0.23,0.09,2.7,0.91,user_000007,2019-10-11,2019-10-11
consumption_003648,SH_018621,,relief_item_000118,2,2016-06-18,2016-07-06,18,0.11,11,0,0,918,0.41,낮음,비,고령자 포함,0.069,4.8,부족,3,여름,0.06,0.04,0.11,2.2,0.68,user_000008,2016-07-06,2016-07-06
consumption_003649,SH_004709,incident_000133,relief_item_000572,6,2018-03-13,2018-03-20,7,0.86,5,0,0,1132,0.44,중간,더위,"장애인 포함,고령자 포함,반려동물 포함",0.111,3.8,부족,0,봄,0.01,0.27,0.07,4.6,0.97,user_000008,2018-03-20,2018-03-20
consumption_003650,SH_001710,incident_000707,relief_item_000388,1,2024-10-08,2024-10-23,15,0.07,5,0,0,2803,0.28,중간,추위,고령자 포함,0.069,3.3,충분,2,가을,0.23,0.23,0.08,4.3,0.71,user_000005,2024-10-23,2024-10-23
consumption_003651,SH_001917,incident_000197,relief_item_000674,3,2019-09-22,2019-09-23,1,3.0,1,4,0,58,0.81,높음,일반,고령자 포함,0.138,3.4,과다,2,가을,0.05,0.18,0.13,2.2,0.71,user_000010,2019-09-23,2019-09-23
consumption_003652,SH_006159,incident_000696,relief_item_000751,2,2023-03-02,2023-03-12,10,0.2,3,0,0,323,0.26,높음,비,"고령자 포함,어린이 다수",0.059,4.9,과다,1,봄,0.12,0.22,0.13,4.5,0.89,user_000010,2023-03-12,2023-03-12
consumption_003653,SH_009773,incident_000759,relief_item_000906,1,2016-09-09,2016-09-26,17,0.06,2,0,0,335,0.1,높음,눈,어린이 다수,0.051,3.8,부족,4,가을,0.34,0.04,0.11,3.9,1.0,user_000006,2016-09-26,2016-09-26
consumption_003654,SH_017424,,relief_item_000066,2,2021-05-22,2021-06-11,20,0.1,19,0,0,10848,0.37,높음,비,"어린이 다수,고령자 포함",0.092,4.6,부족,0,봄,0.3,0.07,0.07,2.3,0.81,user_000008,2021-06-11,2021-06-11
consumption_003655,SH_015372,,relief_item_000937,12,2021-02-28,2021-03-01,1,12.0,1,22,2,190,0.15,중간,더위,"장애인 포함,반려동물 포함",0.026,2.2,과다,4,겨울,0.08,0.27,0.03,3.6,0.93,user_000010,2021-03-01,2021-03-01
consumption_003656,SH_012574,,relief_item_000406,2,2019-05-19,2019-06-04,16,0.12,7,0,0,4593,0.47,낮음,비,"장애인 포함,어린이 다수",0.035,4.1,충분,0,봄,0.36,0.11,0.12,3.0,0.66,user_000010,2019-06-04,2019-06-04
consumption_003657,SH_020533,incident_000724,relief_item_000527,4,2018-12-28,2019-01-26,29,0.14,9,0,0,372,0.46,낮음,일반,어린이 다수,0.146,4.4,부족,1,겨울,0.1,0.25,0.13,2.6,0.76,user_000001,2019-01-26,2019-01-26
consumption_003658,SH_001203,incident_000520,relief_item_000458,12,2022-02-17,2022-03-10,21,0.57,11,1,0,55,0.31,중간,더위,"어린이 다수,반려동물 포함",0.112,3.8,충분,0,겨울,0.3,0.23,0.02,2.6,0.98,user_000005,2022-03-10,2022-03-10
consumption_003659,SH_022754,,relief_item_000678,1,2016-08-02,2016-08-06,4,0.25,2,0,0,872,0.05,낮음,눈,고령자 포함,0.132,2.9,과다,4,여름,0.05,0.05,0.06,4.4,0.68,user_000002,2016-08-06,2016-08-06
consumption_003660,SH_014852,,relief_item_000359,9,2022-09-07,2022-09-18,11,0.82,3,0,2,9178,0.36,높음,일반,어린이 다수,0.067,4.2,부족,4,가을,0.15,0.3,0.14,4.8,0.94,user_000008,2022-09-18,2022-09-18
consumption_003661,SH_016673,incident_000196,relief_item_000960,12,2021-06-24,2021-07-18,24,0.5,11,1,0,21686,0.31,낮음,추위,"반려동물 포함,장애인 포함,어린이 다수",0.108,2.8,충분,2,여름,0.35,0.01,0.05,3.0,0.81,user_000010,2021-07-18,2021-07-18
consumption_003662,SH_006605,incident_000648,relief_item_000885,1,2023-09-08,2023-09-27,19,0.05,4,0,0,10992,0.75,낮음,비,"어린이 다수,고령자 포함",0.085,3.1,부족,2,가을,0.31,0.05,0.03,2.0,0.83,user_000004,2023-09-27,2023-09-27
consumption_003663,SH_008636,incident_000165,relief_item_000316,1,2016-10-10,2016-10-20,10,0.1,3,0,0,209,0.25,낮음,더위,"장애인 포함,어린이 다수,고령자 포함",0.13,4.8,적정,0,가을,0.15,0.06,0.07,5.0,0.82,user_000007,2016-10-20,2016-10-20
consumption_003664,SH_016023,incident_000538,relief_item_000740,3,2021-04-10,2021-04-30,20,0.15,18,0,0,2460,0.37,높음,비,"고령자 포함,장애인 포함,어린이 다수",0.133,4.6,충분,5,봄,0.35,0.25,0.15,4.7,0.95,user_000002,2021-04-30,2021-04-30
consumption_003665,SH_000130,,relief_item_000617,1,2019-02-09,2019-03-07,26,0.04,16,0,0,274,0.46,낮음,눈,"장애인 포함,어린이 다수",0.071,4.6,부족,3,겨울,0.21,0.02,0.0,2.8,0.71,user_000009,2019-03-07,2019-03-07
consumption_003666,SH_002027,,relief_item_000661,2,2017-11-18,2017-12-09,21,0.1,16,0,0,221,0.88,높음,눈,"장애인 포함,고령자 포함,어린이 다수",0.137,3.0,과다,4,가을,0.24,0.18,0.11,2.1,0.62,user_000006,2017-12-09,2017-12-09
consumption_003667,SH_010552,,relief_item_000797,0,2024-01-08,2024-01-21,13,0.0,9,0,0,3975,0.51,중간,일반,반려동물 포함,0.033,2.4,과다,3,겨울,0.2,0.09,0.12,4.6,0.86,user_000001,2024-01-21,2024-01-21
consumption_003668,SH_016037,incident_000538,relief_item_000932,7,2022-07-13,2022-08-11,29,0.24,8,0,1,1658,0.5,높음,비,"고령자 포함,어린이 다수,반려동물 포함",0.067,3.2,충분,1,여름,0.35,0.17,0.04,3.7,0.78,user_000010,2022-08-11,2022-08-11
consumption_003669,SH_020037,incident_000092,relief_item_000165,0,2021-09-08,2021-09-22,14,0.0,8,0,0,1141,0.05,낮음,일반,"장애인 포함,어린이 다수,반려동물 포함",0.145,4.0,부족,0,가을,0.1,0.28,0.08,2.2,0.63,user_000004,2021-09-22,2021-09-22
consumption_003670,SH_006465,,relief_item_000367,5,2019-05-12,2019-05-22,10,0.5,9,1,1,6251,0.91,낮음,추위,"장애인 포함,어린이 다수",0.138,2.8,과다,0,봄,0.35,0.2,0.03,2.8,1.0,user_000007,2019-05-22,2019-05-22
consumption_003671,SH_015911,incident_000765,relief_item_000286,0,2023-06-29,2023-07-13,14,0.0,12,0,0,10862,0.51,낮음,비,장애인 포함,0.099,4.7,적정,0,여름,0.29,0.17,0.09,2.1,0.77,user_000007,2023-07-13,2023-07-13
consumption_003672,SH_008647,incident_000570,relief_item_000451,21,2016-04-16,2016-04-20,4,5.25,3,8,3,261,0.25,중간,추위,반려동물 포함,0.051,3.9,과다,2,봄,0.01,0.03,0.08,2.6,0.8,user_000008,2016-04-20,2016-04-20
consumption_003673,SH_014104,,relief_item_000099,2,2020-12-01,2020-12-22,21,0.1,19,0,0,147,0.09,낮음,더위,"반려동물 포함,고령자 포함",0.143,2.6,적정,3,겨울,0.23,0.08,0.09,4.6,0.8,user_000003,2020-12-22,2020-12-22
consumption_003674,SH_002896,incident_000753,relief_item_000069,0,2016-10-08,2016-11-04,27,0.0,1,0,0,866,0.08,낮음,눈,"반려동물 포함,어린이 다수",0.132,4.9,부족,4,가을,0.19,0.13,0.14,3.0,0.86,user_000010,2016-11-04,2016-11-04
consumption_003675,SH_006032,incident_000293,relief_item_000566,1,2023-05-28,2023-06-12,15,0.07,6,0,0,65,0.46,중간,일반,반려동물 포함,0.04,2.7,부족,5,봄,0.2,0.2,0.03,2.0,0.82,user_000007,2023-06-12,2023-06-12
consumption_003676,SH_014654,,relief_item_000496,2,2018-06-17,2018-06-19,2,1.0,1,2,0,50,1.0,높음,눈,장애인 포함,0.13,4.4,충분,3,여름,0.31,0.07,0.07,2.0,0.96,user_000009,2018-06-19,2018-06-19
consumption_003677,SH_010834,,relief_item_000644,0,2020-01-23,2020-01-29,6,0.0,1,0,0,365,0.13,낮음,일반,"반려동물 포함,어린이 다수",0.07,3.0,과다,0,겨울,0.39,0.18,0.13,4.5,0.85,user_000003,2020-01-29,2020-01-29
consumption_003678,SH_001964,,relief_item_000955,2,2024-02-12,2024-02-19,7,0.29,5,0,0,41,0.69,낮음,추위,"장애인 포함,반려동물 포함",0.124,2.2,부족,2,겨울,0.33,0.24,0.09,3.5,0.98,user_000006,2024-02-19,2024-02-19
consumption_003679,SH_017967,,relief_item_000996,0,2018-06-10,2018-06-30,20,0.0,15,0,0,6238,0.7,중간,더위,"어린이 다수,장애인 포함",0.074,2.0,부족,5,여름,0.13,0.06,0.04,2.2,0.98,user_000010,2018-06-30,2018-06-30
consumption_003680,SH_021103,,relief_item_000531,8,2024-02-20,2024-02-29,9,0.89,5,1,1,1592,0.55,높음,일반,"장애인 포함,고령자 포함",0.011,3.1,과다,5,겨울,0.35,0.21,0.07,2.5,0.68,user_000005,2024-02-29,2024-02-29
consumption_003681,SH_008130,,relief_item_000635,13,2022-10-19,2022-10-29,10,1.3,2,1,0,1620,0.77,높음,일반,"장애인 포함,고령자 포함,어린이 다수",0.125,3.1,부족,2,가을,0.29,0.08,0.04,3.2,0.91,user_000009,2022-10-29,2022-10-29
consumption_003682,SH_014141,incident_000062,relief_item_000189,5,2017-04-07,2017-04-28,21,0.24,17,0,0,1081,0.62,낮음,추위,"장애인 포함,반려동물 포함,어린이 다수",0.075,4.1,적정,0,봄,0.28,0.25,0.05,3.8,0.78,user_000009,2017-04-28,2017-04-28
consumption_003683,SH_018633,incident_000482,relief_item_000208,4,2022-04-21,2022-04-27,6,0.67,5,0,0,2321,0.55,중간,일반,"어린이 다수,고령자 포함",0.076,4.2,부족,1,봄,0.26,0.29,0.08,2.7,0.96,user_000006,2022-04-27,2022-04-27
consumption_003684,SH_013524,incident_000718,relief_item_000467,18,2023-07-20,2023-08-08,19,0.95,6,1,1,730,0.09,높음,추위,"고령자 포함,어린이 다수",0.037,3.3,과다,1,여름,0.16,0.01,0.1,4.5,0.66,user_000004,2023-08-08,2023-08-08
consumption_003685,SH_022084,incident_000895,relief_item_000119,1,2023-09-04,2023-09-15,11,0.09,4,0,0,123,0.13,높음,더위,고령자 포함,0.109,4.0,과다,4,가을,0.18,0.27,0.03,4.5,0.71,user_000002,2023-09-15,2023-09-15
consumption_003686,SH_015372,,relief_item_000937,14,2020-07-01,2020-07-08,7,2.0,2,3,2,636,0.51,낮음,눈,반려동물 포함,0.058,4.0,과다,1,여름,0.07,0.21,0.02,2.4,0.62,user_000010,2020-07-08,2020-07-08
consumption_003687,SH_018650,,relief_item_000664,1,2015-11-18,2015-12-17,29,0.03,1,0,0,34,0.17,높음,눈,장애인 포함,0.066,3.5,적정,1,가을,0.11,0.09,0.12,2.2,0.94,user_000003,2015-12-17,2015-12-17
consumption_003688,SH_016505,,relief_item_000054,1,2021-06-09,2021-06-11,2,0.5,1,1,0,20707,0.81,높음,일반,장애인 포함,0.11,3.0,부족,2,여름,0.19,0.2,0.1,3.3,0.86,user_000006,2021-06-11,2021-06-11
consumption_003689,SH_021397,incident_000206,relief_item_000165,4,2024-06-27,2024-07-11,14,0.29,1,0,1,137,0.69,높음,더위,"어린이 다수,장애인 포함,고령자 포함",0.138,2.2,과다,1,여름,0.2,0.08,0.08,2.1,0.94,user_000001,2024-07-11,2024-07-11
consumption_003690,SH_021843,,relief_item_000259,0,2022-03-13,2022-03-25,12,0.0,6,0,0,40,0.75,낮음,비,"반려동물 포함,고령자 포함,어린이 다수",0.015,3.9,적정,1,봄,0.27,0.26,0.01,4.8,0.77,user_000009,2022-03-25,2022-03-25
consumption_003691,SH_010914,incident_000617,relief_item_000464,1,2015-12-26,2016-01-10,15,0.07,2,0,0,63,0.57,낮음,눈,어린이 다수,0.031,3.6,부족,3,겨울,0.3,0.11,0.12,2.2,0.9,user_000005,2016-01-10,2016-01-10
consumption_003692,SH_016894,,relief_item_000989,1,2024-12-14,2024-12-29,15,0.07,12,0,0,35,0.07,높음,눈,"반려동물 포함,고령자 포함",0.011,2.8,적정,0,겨울,0.37,0.05,0.04,4.9,0.95,user_000001,2024-12-29,2024-12-29
consumption_003693,SH_006359,incident_000197,relief_item_000389,7,2019-03-08,2019-03-19,11,0.64,8,1,1,3381,0.6,중간,더위,"장애인 포함,고령자 포함,어린이 다수",0.069,2.2,부족,2,봄,0.13,0.16,0.14,2.6,0.89,user_000003,2019-03-19,2019-03-19
consumption_003694,SH_011420,,relief_item_000027,3,2017-11-02,2017-11-08,6,0.5,1,0,0,3582,0.92,중간,추위,"반려동물 포함,장애인 포함",0.003,4.4,적정,1,가을,0.35,0.2,0.04,3.1,0.99,user_000005,2017-11-08,2017-11-08
consumption_003695,SH_016847,,relief_item_000278,3,2021-03-25,2021-04-08,14,0.21,11,0,0,16424,0.92,높음,추위,"장애인 포함,고령자 포함",0.02,2.2,부족,1,봄,0.28,0.02,0.14,3.6,0.95,user_000004,2021-04-08,2021-04-08
consumption_003696,SH_010001,incident_000359,relief_item_000808,5,2016-02-14,2016-02-17,3,1.67,1,3,1,50,0.02,낮음,더위,"어린이 다수,고령자 포함,장애인 포함",0.121,3.7,적정,0,겨울,0.23,0.08,0.11,4.4,0.83,user_000008,2016-02-17,2016-02-17
consumption_003697,SH_019625,,relief_item_000444,0,2022-02-09,2022-02-23,14,0.0,14,0,0,85,0.06,중간,더위,"반려동물 포함,고령자 포함,어린이 다수",0.034,2.1,과다,1,겨울,0.24,0.26,0.03,4.7,0.93,user_000004,2022-02-23,2022-02-23
consumption_003698,SH_007081,,relief_item_000178,3,2022-08-22,2022-09-17,26,0.12,9,0,0,1477,0.29,중간,일반,어린이 다수,0.006,2.1,적정,0,여름,0.23,0.18,0.14,3.4,0.88,user_000007,2022-09-17,2022-09-17
consumption_003699,SH_000787,,relief_item_000723,7,2023-10-22,2023-11-11,20,0.35,9,0,1,50,0.11,높음,더위,"고령자 포함,어린이 다수,장애인 포함",0.071,3.0,과다,3,가을,0.17,0.18,0.03,4.8,0.65,user_000007,2023-11-11,2023-11-11
consumption_003700,SH_002781,incident_000074,relief_item_000623,2,2018-08-28,2018-09-11,14,0.14,1,0,0,633,0.28,높음,일반,"어린이 다수,장애인 포함",0.029,4.5,충분,1,여름,0.13,0.14,0.06,2.6,0.73,user_000006,2018-09-11,2018-09-11
consumption_003701,SH_013194,,relief_item_000368,22,2016-05-29,2016-06-28,30,0.73,12,1,2,1323,0.94,낮음,일반,반려동물 포함,0.14,3.7,부족,2,봄,0.02,0.04,0.11,4.6,0.96,user_000001,2016-06-28,2016-06-28
consumption_003702,SH_000496,,relief_item_000526,0,2020-02-27,2020-03-03,5,0.0,4,0,0,1213,0.21,높음,눈,"어린이 다수,고령자 포함",0.007,2.1,부족,3,겨울,0.01,0.26,0.05,4.6,0.99,user_000004,2020-03-03,2020-03-03
consumption_003703,SH_015614,,relief_item_000904,7,2018-01-12,2018-01-20,8,0.88,1,1,1,2331,0.43,높음,추위,어린이 다수,0.009,4.8,충분,2,겨울,0.33,0.11,0.12,3.6,0.75,user_000007,2018-01-20,2018-01-20
consumption_003704,SH_002604,,relief_item_000786,16,2016-03-21,2016-03-24,3,5.33,1,9,1,19666,0.76,중간,추위,반려동물 포함,0.092,4.9,과다,1,봄,0.22,0.09,0.01,2.1,0.81,user_000002,2016-03-24,2016-03-24
consumption_003705,SH_022051,,relief_item_000680,6,2015-10-31,2015-11-11,11,0.55,9,0,1,16024,0.92,낮음,눈,"장애인 포함,어린이 다수",0.141,2.0,과다,1,가을,0.16,0.27,0.02,4.6,0.97,user_000008,2015-11-11,2015-11-11
consumption_003706,SH_001045,incident_000707,relief_item_000327,23,2018-11-02,2018-11-11,9,2.56,7,4,1,5047,0.26,낮음,일반,"고령자 포함,어린이 다수",0.097,4.1,적정,1,가을,0.12,0.09,0.09,2.5,0.72,user_000003,2018-11-11,2018-11-11
consumption_003707,SH_004088,,relief_item_000140,2,2017-06-28,2017-07-14,16,0.12,9,0,0,5488,1.0,중간,더위,"장애인 포함,반려동물 포함",0.002,3.8,부족,2,여름,0.36,0.04,0.06,3.2,0.72,user_000008,2017-07-14,2017-07-14
consumption_003708,SH_010946,,relief_item_000376,1,2017-02-17,2017-03-02,13,0.08,13,0,0,2827,0.45,높음,더위,"고령자 포함,장애인 포함,어린이 다수",0.045,2.7,부족,1,겨울,0.11,0.02,0.05,2.6,0.93,user_000010,2017-03-02,2017-03-02
consumption_003709,SH_005254,,relief_item_000290,3,2019-07-09,2019-08-08,30,0.1,3,0,0,1256,0.73,중간,비,"장애인 포함,고령자 포함,어린이 다수",0.139,2.2,부족,0,여름,0.18,0.25,0.07,2.5,0.65,user_000003,2019-08-08,2019-08-08
