stat_id,shelter_id,date,occupancy_count,occupancy_rate,new_arrivals,departures,total_meals_served,total_supplies_distributed,emergency_requests,staff_count,volunteer_count,created_at
stat_00027154,shelter_0075,2025-01-29 15:09:03.316503,162,1.0,3,0,493,69,0,9,24,2025-01-30 15:08:03.316503
stat_00027155,shelter_0075,2025-01-30 15:09:03.316503,162,1.0,10,0,479,95,0,16,25,2025-01-31 15:08:03.316503
stat_00027156,shelter_0075,2025-01-31 15:09:03.316503,161,0.994,0,1,497,172,0,16,20,2025-02-01 15:08:03.316503
stat_00027157,shelter_0075,2025-02-01 15:09:03.316503,162,1.0,12,0,483,30,0,7,3,2025-02-02 15:08:03.316503
stat_00027158,shelter_0075,2025-02-02 15:09:03.316503,154,0.951,0,8,454,240,0,19,10,2025-02-03 15:08:03.316503
stat_00027159,shelter_0075,2025-02-03 15:09:03.316503,160,0.988,6,0,490,263,0,9,28,2025-02-04 15:08:03.316503
stat_00027160,shelter_0075,2025-02-04 15:09:03.316503,162,1.0,11,0,501,309,0,19,24,2025-02-05 15:08:03.316503
stat_00027161,shelter_0075,2025-02-05 15:09:03.316503,162,1.0,4,0,487,165,0,18,16,2025-02-06 15:08:03.316503
stat_00027162,shelter_0075,2025-02-06 15:09:03.316503,162,1.0,12,0,480,14,0,19,30,2025-02-07 15:08:03.316503
stat_00027163,shelter_0075,2025-02-07 15:09:03.316503,162,1.0,5,0,500,212,2,14,25,2025-02-08 15:08:03.316503
stat_00027164,shelter_0075,2025-02-08 15:09:03.316503,158,0.975,0,4,476,291,0,18,11,2025-02-09 15:08:03.316503
stat_00027165,shelter_0075,2025-02-09 15:09:03.316503,151,0.932,0,7,468,276,0,5,3,2025-02-10 15:08:03.316503
stat_00027166,shelter_0075,2025-02-10 15:09:03.316503,161,0.994,10,0,493,120,0,20,10,2025-02-11 15:08:03.316503
stat_00027167,shelter_0075,2025-02-11 15:09:03.316503,155,0.957,0,6,456,35,0,20,6,2025-02-12 15:08:03.316503
stat_00027168,shelter_0075,2025-02-12 15:09:03.316503,157,0.969,2,0,474,107,0,7,5,2025-02-13 15:08:03.316503
stat_00027169,shelter_0075,2025-02-13 15:09:03.316503,162,1.0,8,0,480,45,0,20,25,2025-02-14 15:08:03.316503
stat_00027170,shelter_0075,2025-02-14 15:09:03.316503,161,0.994,0,1,494,146,0,19,10,2025-02-15 15:08:03.316503
stat_00027171,shelter_0075,2025-02-15 15:09:03.316503,158,0.975,0,3,476,265,4,12,20,2025-02-16 15:08:03.316503
stat_00027172,shelter_0075,2025-02-16 15:09:03.316503,150,0.926,0,8,460,106,0,19,6,2025-02-17 15:08:03.316503
stat_00027173,shelter_0075,2025-02-17 15:09:03.316503,162,1.0,15,0,484,140,0,14,20,2025-02-18 15:08:03.316503
stat_00027174,shelter_0075,2025-02-18 15:09:03.316503,162,1.0,5,0,501,303,0,9,5,2025-02-19 15:08:03.316503
stat_00027175,shelter_0075,2025-02-19 15:09:03.316503,157,0.969,0,5,480,109,5,19,21,2025-02-20 15:08:03.316503
stat_00027176,shelter_0075,2025-02-20 15:09:03.316503,158,0.975,1,0,474,144,0,16,12,2025-02-21 15:08:03.316503
stat_00027177,shelter_0075,2025-02-21 15:09:03.316503,162,1.0,6,0,486,157,0,19,2,2025-02-22 15:08:03.316503
stat_00027178,shelter_0075,2025-02-22 15:09:03.316503,152,0.938,0,10,451,98,0,11,28,2025-02-23 15:08:03.316503
stat_00027179,shelter_0075,2025-02-23 15:09:03.316503,161,0.994,9,0,500,146,0,13,30,2025-02-24 15:08:03.316503
stat_00027180,shelter_0075,2025-02-24 15:09:03.316503,160,0.988,0,1,493,198,0,20,14,2025-02-25 15:08:03.316503
stat_00027181,shelter_0075,2025-02-25 15:09:03.316503,153,0.944,0,7,474,177,0,12,6,2025-02-26 15:08:03.316503
stat_00027182,shelter_0075,2025-02-26 15:09:03.316503,162,1.0,13,0,492,272,0,16,24,2025-02-27 15:08:03.316503
stat_00027183,shelter_0075,2025-02-27 15:09:03.316503,155,0.957,0,7,474,12,0,8,18,2025-02-28 15:08:03.316503
stat_00027184,shelter_0075,2025-02-28 15:09:03.316503,162,1.0,8,0,503,111,0,11,23,2025-03-01 15:08:03.316503
stat_00027185,shelter_0075,2025-03-01 15:09:03.316503,153,0.944,0,9,455,112,0,19,26,2025-03-02 15:08:03.316503
stat_00027186,shelter_0075,2025-03-02 15:09:03.316503,162,1.0,10,0,487,115,0,17,30,2025-03-03 15:08:03.316503
stat_00027187,shelter_0075,2025-03-03 15:09:03.316503,162,1.0,11,0,477,75,0,13,30,2025-03-04 15:08:03.316503
stat_00027188,shelter_0075,2025-03-04 15:09:03.316503,162,1.0,12,0,487,209,0,6,10,2025-03-05 15:08:03.316503
stat_00027189,shelter_0075,2025-03-05 15:09:03.316503,162,1.0,5,0,491,130,0,18,25,2025-03-06 15:08:03.316503
stat_00027190,shelter_0075,2025-03-06 15:09:03.316503,159,0.981,0,3,490,117,0,19,21,2025-03-07 15:08:03.316503
stat_00027191,shelter_0075,2025-03-07 15:09:03.316503,162,1.0,13,0,493,223,0,6,10,2025-03-08 15:08:03.316503
stat_00027192,shelter_0075,2025-03-08 15:09:03.316503,162,1.0,4,0,487,291,0,14,0,2025-03-09 15:08:03.316503
stat_00027193,shelter_0075,2025-03-09 15:09:03.316503,162,1.0,2,0,485,150,0,11,30,2025-03-10 15:08:03.316503
stat_00027194,shelter_0075,2025-03-10 15:09:03.316503,162,1.0,10,0,496,299,1,17,13,2025-03-11 15:08:03.316503
stat_00027195,shelter_0075,2025-03-11 15:09:03.316503,162,1.0,11,0,476,291,0,20,7,2025-03-12 15:08:03.316503
stat_00027196,shelter_0075,2025-03-12 15:09:03.316503,162,1.0,0,8,480,130,0,20,22,2025-03-13 15:08:03.316503
stat_00027197,shelter_0075,2025-03-13 15:09:03.316503,155,0.957,0,7,474,270,0,18,5,2025-03-14 15:08:03.316503
stat_00027198,shelter_0075,2025-03-14 15:09:03.316503,162,1.0,8,0,489,26,0,6,22,2025-03-15 15:08:03.316503
stat_00027199,shelter_0075,2025-03-15 15:09:03.316503,158,0.975,0,4,470,64,0,8,13,2025-03-16 15:08:03.316503
stat_00027200,shelter_0075,2025-03-16 15:09:03.316503,157,0.969,0,1,482,227,0,16,23,2025-03-17 15:08:03.316503
stat_00027201,shelter_0075,2025-03-17 15:09:03.316503,155,0.957,0,2,479,297,0,10,19,2025-03-18 15:08:03.316503
stat_00027202,shelter_0075,2025-03-18 15:09:03.316503,162,1.0,10,0,476,268,0,12,11,2025-03-19 15:08:03.316503
stat_00027203,shelter_0075,2025-03-19 15:09:03.316503,162,1.0,14,0,491,203,0,7,23,2025-03-20 15:08:03.316503
stat_00027204,shelter_0075,2025-03-20 15:09:03.316503,157,0.969,0,5,474,100,0,9,9,2025-03-21 15:08:03.316503
stat_00027205,shelter_0075,2025-03-21 15:09:03.316503,147,0.907,0,10,453,147,0,16,15,2025-03-22 15:08:03.316503
stat_00027206,shelter_0075,2025-03-22 15:09:03.316503,149,0.92,2,0,460,111,0,5,26,2025-03-23 15:08:03.316503
stat_00027207,shelter_0075,2025-03-23 15:09:03.316503,157,0.969,8,0,483,136,0,18,26,2025-03-24 15:08:03.316503
stat_00027208,shelter_0075,2025-03-24 15:09:03.316503,162,1.0,14,0,481,299,3,15,24,2025-03-25 15:08:03.316503
stat_00027209,shelter_0075,2025-03-25 15:09:03.316503,162,1.0,11,0,497,267,0,15,19,2025-03-26 15:08:03.316503
stat_00027210,shelter_0075,2025-03-26 15:09:03.316503,162,1.0,2,0,477,316,0,20,14,2025-03-27 15:08:03.316503
stat_00027211,shelter_0075,2025-03-27 15:09:03.316503,162,1.0,14,0,506,52,0,10,12,2025-03-28 15:08:03.316503
stat_00027212,shelter_0075,2025-03-28 15:09:03.316503,162,1.0,0,0,479,106,0,13,11,2025-03-29 15:08:03.316503
stat_00027213,shelter_0075,2025-03-29 15:09:03.316503,159,0.981,0,3,478,169,0,16,10,2025-03-30 15:08:03.316503
stat_00027214,shelter_0075,2025-03-30 15:09:03.316503,159,0.981,0,0,477,176,0,12,25,2025-03-31 15:08:03.316503
stat_00027215,shelter_0075,2025-03-31 15:09:03.316503,162,1.0,6,0,481,29,0,19,21,2025-04-01 15:08:03.316503
stat_00027216,shelter_0075,2025-04-01 15:09:03.316503,162,1.0,14,0,500,49,0,14,11,2025-04-02 15:08:03.316503
stat_00027217,shelter_0075,2025-04-02 15:09:03.316503,162,1.0,6,0,506,83,2,12,24,2025-04-03 15:08:03.316503
stat_00027218,shelter_0075,2025-04-03 15:09:03.316503,162,1.0,0,7,495,248,0,7,26,2025-04-04 15:08:03.316503
stat_00027219,shelter_0075,2025-04-04 15:09:03.316503,162,1.0,11,0,491,157,0,10,10,2025-04-05 15:08:03.316503
stat_00027220,shelter_0075,2025-04-05 15:09:03.316503,155,0.957,0,7,466,80,0,13,3,2025-04-06 15:08:03.316503
stat_00027221,shelter_0075,2025-04-06 15:09:03.316503,153,0.944,0,2,456,150,3,12,19,2025-04-07 15:08:03.316503
stat_00027222,shelter_0075,2025-04-07 15:09:03.316503,162,1.0,14,0,488,315,0,20,11,2025-04-08 15:08:03.316503
stat_00027223,shelter_0075,2025-04-08 15:09:03.316503,160,0.988,0,2,496,131,0,19,25,2025-04-09 15:08:03.316503
stat_00027224,shelter_0075,2025-04-09 15:09:03.316503,153,0.944,0,7,475,57,0,12,1,2025-04-10 15:08:03.316503
stat_00027225,shelter_0075,2025-04-10 15:09:03.316503,150,0.926,0,3,464,114,0,15,14,2025-04-11 15:08:03.316503
stat_00027226,shelter_0075,2025-04-11 15:09:03.316503,159,0.981,9,0,476,54,0,6,3,2025-04-12 15:08:03.316503
stat_00027227,shelter_0075,2025-04-12 15:09:03.316503,151,0.932,0,8,463,216,0,18,22,2025-04-13 15:08:03.316503
stat_00027228,shelter_0075,2025-04-13 15:09:03.316503,145,0.895,0,6,447,215,0,9,21,2025-04-14 15:08:03.316503
stat_00027229,shelter_0075,2025-04-14 15:09:03.316503,147,0.907,2,0,443,68,0,14,22,2025-04-15 15:08:03.316503
stat_00027230,shelter_0075,2025-04-15 15:09:03.316503,147,0.907,0,0,448,191,0,7,10,2025-04-16 15:08:03.316503
stat_00027231,shelter_0075,2025-04-16 15:09:03.316503,145,0.895,0,2,439,102,0,20,7,2025-04-17 15:08:03.316503
stat_00027232,shelter_0075,2025-04-17 15:09:03.316503,141,0.87,0,4,433,267,0,7,5,2025-04-18 15:08:03.316503
stat_00027233,shelter_0075,2025-04-18 15:09:03.316503,148,0.914,7,0,436,174,0,5,11,2025-04-19 15:08:03.316503
stat_00027234,shelter_0075,2025-04-19 15:09:03.316503,154,0.951,6,0,475,74,0,5,25,2025-04-20 15:08:03.316503
stat_00027235,shelter_0075,2025-04-20 15:09:03.316503,160,0.988,6,0,479,194,1,6,26,2025-04-21 15:08:03.316503
stat_00027236,shelter_0075,2025-04-21 15:09:03.316503,162,1.0,11,0,500,121,0,14,22,2025-04-22 15:08:03.316503
stat_00027237,shelter_0075,2025-04-22 15:09:03.316503,162,1.0,9,0,501,83,0,19,14,2025-04-23 15:08:03.316503
stat_00027238,shelter_0075,2025-04-23 15:09:03.316503,154,0.951,0,8,473,116,0,9,27,2025-04-24 15:08:03.316503
stat_00027239,shelter_0075,2025-04-24 15:09:03.316503,162,1.0,11,0,503,157,0,13,4,2025-04-25 15:08:03.316503
stat_00027240,shelter_0075,2025-04-25 15:09:03.316503,162,1.0,13,0,487,37,0,10,18,2025-04-26 15:08:03.316503
stat_00027241,shelter_0075,2025-04-26 15:09:03.316503,162,1.0,4,0,481,216,0,11,26,2025-04-27 15:08:03.316503
stat_00027242,shelter_0075,2025-04-27 15:09:03.316503,162,1.0,13,0,502,308,0,20,24,2025-04-28 15:08:03.316503
stat_00027243,shelter_0075,2025-04-28 15:09:03.316503,162,1.0,6,0,496,206,0,5,9,2025-04-29 15:08:03.316503
stat_00027244,shelter_0075,2025-04-29 15:09:03.316503,162,1.0,15,0,492,300,0,7,20,2025-04-30 15:08:03.316503
stat_00027245,shelter_0075,2025-04-30 15:09:03.316503,162,1.0,10,0,490,159,0,14,26,2025-05-01 15:08:03.316503
stat_00027246,shelter_0075,2025-05-01 15:09:03.316503,162,1.0,7,0,502,24,0,6,19,2025-05-02 15:08:03.316503
stat_00027247,shelter_0075,2025-05-02 15:09:03.316503,155,0.957,0,7,466,44,0,13,9,2025-05-03 15:08:03.316503
stat_00027248,shelter_0075,2025-05-03 15:09:03.316503,151,0.932,0,4,472,250,0,6,30,2025-05-04 15:08:03.316503
stat_00027249,shelter_0075,2025-05-04 15:09:03.316503,152,0.938,1,0,460,188,0,14,1,2025-05-05 15:08:03.316503
stat_00027250,shelter_0075,2025-05-05 15:09:03.316503,162,1.0,14,0,502,241,0,16,20,2025-05-06 15:08:03.316503
stat_00027251,shelter_0075,2025-05-06 15:09:03.316503,162,1.0,12,0,496,256,0,8,25,2025-05-07 15:08:03.316503
stat_00027252,shelter_0075,2025-05-07 15:09:03.316503,162,1.0,3,0,495,170,0,18,6,2025-05-08 15:08:03.316503
stat_00027253,shelter_0075,2025-05-08 15:09:03.316503,162,1.0,9,0,492,155,0,20,1,2025-05-09 15:08:03.316503
stat_00027254,shelter_0075,2025-05-09 15:09:03.316503,162,1.0,4,0,501,271,0,11,3,2025-05-10 15:08:03.316503
stat_00027255,shelter_0075,2025-05-10 15:09:03.316503,162,1.0,15,0,495,200,0,17,0,2025-05-11 15:08:03.316503
stat_00027256,shelter_0075,2025-05-11 15:09:03.316503,162,1.0,10,0,479,252,0,7,3,2025-05-12 15:08:03.316503
stat_00027257,shelter_0075,2025-05-12 15:09:03.316503,162,1.0,3,0,501,284,1,18,1,2025-05-13 15:08:03.316503
stat_00027258,shelter_0075,2025-05-13 15:09:03.316503,162,1.0,10,0,479,180,0,9,20,2025-05-14 15:08:03.316503
stat_00027259,shelter_0075,2025-05-14 15:09:03.316503,162,1.0,0,0,494,87,0,8,5,2025-05-15 15:08:03.316503
stat_00027260,shelter_0075,2025-05-15 15:09:03.316503,162,1.0,0,0,506,93,0,13,18,2025-05-16 15:08:03.316503
stat_00027261,shelter_0075,2025-05-16 15:09:03.316503,158,0.975,0,4,467,183,0,16,25,2025-05-17 15:08:03.316503
stat_00027262,shelter_0075,2025-05-17 15:09:03.316503,158,0.975,0,0,487,171,0,10,12,2025-05-18 15:08:03.316503
stat_00027263,shelter_0075,2025-05-18 15:09:03.316503,149,0.92,0,9,454,251,0,13,11,2025-05-19 15:08:03.316503
stat_00027264,shelter_0075,2025-05-19 15:09:03.316503,145,0.895,0,4,452,141,3,5,22,2025-05-20 15:08:03.316503
stat_00027265,shelter_0075,2025-05-20 15:09:03.316503,152,0.938,7,0,452,65,0,12,7,2025-05-21 15:08:03.316503
stat_00027266,shelter_0075,2025-05-21 15:09:03.316503,162,1.0,12,0,478,226,0,7,26,2025-05-22 15:08:03.316503
stat_00027267,shelter_0075,2025-05-22 15:09:03.316503,162,1.0,4,0,488,281,0,9,18,2025-05-23 15:08:03.316503
stat_00027268,shelter_0075,2025-05-23 15:09:03.316503,162,1.0,11,0,495,4,0,10,1,2025-05-24 15:08:03.316503
stat_00027269,shelter_0075,2025-05-24 15:09:03.316503,152,0.938,0,10,455,135,0,19,6,2025-05-25 15:08:03.316503
stat_00027270,shelter_0075,2025-05-25 15:09:03.316503,158,0.975,6,0,468,123,0,14,10,2025-05-26 15:08:03.316503
stat_00027271,shelter_0075,2025-05-26 15:09:03.316503,161,0.994,3,0,488,38,0,5,25,2025-05-27 15:08:03.316503
stat_00027272,shelter_0075,2025-05-27 15:09:03.316503,151,0.932,0,10,463,34,0,9,24,2025-05-28 15:08:03.316503
stat_00027273,shelter_0075,2025-05-28 15:09:03.316503,154,0.951,3,0,453,225,0,16,9,2025-05-29 15:08:03.316503
stat_00027274,shelter_0075,2025-05-29 15:09:03.316503,162,1.0,9,0,488,42,0,7,0,2025-05-30 15:08:03.316503
stat_00027275,shelter_0075,2025-05-30 15:09:03.316503,162,1.0,6,0,503,293,0,18,0,2025-05-31 15:08:03.316503
stat_00027276,shelter_0075,2025-05-31 15:09:03.316503,157,0.969,0,5,467,146,0,13,16,2025-06-01 15:08:03.316503
stat_00027277,shelter_0075,2025-06-01 15:09:03.316503,162,1.0,13,0,480,281,0,5,20,2025-06-02 15:08:03.316503
stat_00027278,shelter_0075,2025-06-02 15:09:03.316503,155,0.957,0,7,463,299,0,16,0,2025-06-03 15:08:03.316503
stat_00027279,shelter_0075,2025-06-03 15:09:03.316503,149,0.92,0,6,448,292,0,15,18,2025-06-04 15:08:03.316503
stat_00027280,shelter_0075,2025-06-04 15:09:03.316503,161,0.994,12,0,495,133,0,9,18,2025-06-05 15:08:03.316503
stat_00027281,shelter_0075,2025-06-05 15:09:03.316503,162,1.0,11,0,506,178,2,11,1,2025-06-06 15:08:03.316503
stat_00027282,shelter_0075,2025-06-06 15:09:03.316503,162,1.0,8,0,498,167,0,12,27,2025-06-07 15:08:03.316503
stat_00027283,shelter_0075,2025-06-07 15:09:03.316503,162,1.0,7,0,504,196,0,15,8,2025-06-08 15:08:03.316503
stat_00027284,shelter_0075,2025-06-08 15:09:03.316503,161,0.994,0,1,489,282,0,14,16,2025-06-09 15:08:03.316503
stat_00027285,shelter_0075,2025-06-09 15:09:03.316503,151,0.932,0,10,455,223,0,12,23,2025-06-10 15:08:03.316503
stat_00027286,shelter_0075,2025-06-10 15:09:03.316503,149,0.92,0,2,454,142,0,10,12,2025-06-11 15:08:03.316503
stat_00027287,shelter_0075,2025-06-11 15:09:03.316503,143,0.883,0,6,425,273,0,12,29,2025-06-12 15:08:03.316503
stat_00027288,shelter_0075,2025-06-12 15:09:03.316503,147,0.907,4,0,451,221,0,14,9,2025-06-13 15:08:03.316503
stat_00027289,shelter_0075,2025-06-13 15:09:03.316503,152,0.938,5,0,453,220,0,13,3,2025-06-14 15:08:03.316503
stat_00027290,shelter_0075,2025-06-14 15:09:03.316503,146,0.901,0,6,437,236,0,7,15,2025-06-15 15:08:03.316503
stat_00027291,shelter_0075,2025-06-15 15:09:03.316503,141,0.87,0,5,426,9,0,7,18,2025-06-16 15:08:03.316503
stat_00027292,shelter_0075,2025-06-16 15:09:03.316503,150,0.926,9,0,444,220,0,16,10,2025-06-17 15:08:03.316503
stat_00027293,shelter_0075,2025-06-17 15:09:03.316503,160,0.988,10,0,498,219,0,5,13,2025-06-18 15:08:03.316503
stat_00027294,shelter_0075,2025-06-18 15:09:03.316503,162,1.0,10,0,476,75,0,10,25,2025-06-19 15:08:03.316503
stat_00027295,shelter_0075,2025-06-19 15:09:03.316503,162,1.0,10,0,493,225,0,5,13,2025-06-20 15:08:03.316503
stat_00027296,shelter_0075,2025-06-20 15:09:03.316503,162,1.0,1,0,505,244,0,7,15,2025-06-21 15:08:03.316503
stat_00027297,shelter_0075,2025-06-21 15:09:03.316503,162,1.0,7,0,501,19,0,17,6,2025-06-22 15:08:03.316503
stat_00027298,shelter_0075,2025-06-22 15:09:03.316503,156,0.963,0,6,464,208,0,9,11,2025-06-23 15:08:03.316503
stat_00027299,shelter_0075,2025-06-23 15:09:03.316503,147,0.907,0,9,444,48,0,7,27,2025-06-24 15:08:03.316503
stat_00027300,shelter_0075,2025-06-24 15:09:03.316503,146,0.901,0,1,441,87,0,12,19,2025-06-25 15:08:03.316503
stat_00027301,shelter_0075,2025-06-25 15:09:03.316503,137,0.846,0,9,428,224,0,10,13,2025-06-26 15:08:03.316503
stat_00027302,shelter_0075,2025-06-26 15:09:03.316503,147,0.907,10,0,454,239,0,16,26,2025-06-27 15:08:03.316503
stat_00027303,shelter_0075,2025-06-27 15:09:03.316503,139,0.858,0,8,435,207,0,13,11,2025-06-28 15:08:03.316503
stat_00027304,shelter_0075,2025-06-28 15:09:03.316503,152,0.938,13,0,452,71,0,5,14,2025-06-29 15:08:03.316503
stat_00027305,shelter_0075,2025-06-29 15:09:03.316503,145,0.895,0,7,445,5,0,9,9,2025-06-30 15:08:03.316503
stat_00027306,shelter_0075,2025-06-30 15:09:03.316503,154,0.951,9,0,481,221,5,10,17,2025-07-01 15:08:03.316503
stat_00027307,shelter_0075,2025-07-01 15:09:03.316503,162,1.0,11,0,505,204,0,10,24,2025-07-02 15:08:03.316503
stat_00027308,shelter_0075,2025-07-02 15:09:03.316503,158,0.975,0,4,484,156,0,16,17,2025-07-03 15:08:03.316503
stat_00027309,shelter_0075,2025-07-03 15:09:03.316503,162,1.0,8,0,495,110,0,17,28,2025-07-04 15:08:03.316503
stat_00027310,shelter_0075,2025-07-04 15:09:03.316503,156,0.963,0,6,463,56,0,12,23,2025-07-05 15:08:03.316503
stat_00027311,shelter_0075,2025-07-05 15:09:03.316503,162,1.0,12,0,486,107,0,17,28,2025-07-06 15:08:03.316503
stat_00027312,shelter_0075,2025-07-06 15:09:03.316503,162,1.0,8,0,478,70,0,13,20,2025-07-07 15:08:03.316503
stat_00027313,shelter_0075,2025-07-07 15:09:03.316503,161,0.994,0,1,476,42,0,9,0,2025-07-08 15:08:03.316503
stat_00027314,shelter_0075,2025-07-08 15:09:03.316503,162,1.0,10,0,488,272,5,7,11,2025-07-09 15:08:03.316503
stat_00027315,shelter_0075,2025-07-09 15:09:03.316503,162,1.0,8,0,487,273,0,11,19,2025-07-10 15:08:03.316503
stat_00027316,shelter_0075,2025-07-10 15:09:03.316503,162,1.0,7,0,505,214,0,17,25,2025-07-11 15:08:03.316503
stat_00027317,shelter_0075,2025-07-11 15:09:03.316503,162,1.0,7,0,481,215,0,18,3,2025-07-12 15:08:03.316503
stat_00027318,shelter_0075,2025-07-12 15:09:03.316503,162,1.0,11,0,479,104,0,18,11,2025-07-13 15:08:03.316503
stat_00027319,shelter_0075,2025-07-13 15:09:03.316503,162,1.0,0,0,498,6,0,15,19,2025-07-14 15:08:03.316503
stat_00027320,shelter_0075,2025-07-14 15:09:03.316503,162,1.0,0,0,496,146,3,10,6,2025-07-15 15:08:03.316503
stat_00027321,shelter_0075,2025-07-15 15:09:03.316503,162,1.0,9,0,479,298,0,10,28,2025-07-16 15:08:03.316503
stat_00027322,shelter_0075,2025-07-16 15:09:03.316503,162,1.0,13,0,503,274,0,16,18,2025-07-17 15:08:03.316503
stat_00027323,shelter_0075,2025-07-17 15:09:03.316503,154,0.951,0,8,475,274,0,5,29,2025-07-18 15:08:03.316503
stat_00027324,shelter_0075,2025-07-18 15:09:03.316503,148,0.914,0,6,439,209,0,9,25,2025-07-19 15:08:03.316503
stat_00027325,shelter_0075,2025-07-19 15:09:03.316503,140,0.864,0,8,421,273,0,14,8,2025-07-20 15:08:03.316503
stat_00027326,shelter_0075,2025-07-20 15:09:03.316503,154,0.951,14,0,473,258,0,10,3,2025-07-21 15:08:03.316503
stat_00027327,shelter_0075,2025-07-21 15:09:03.316503,162,1.0,0,3,489,67,0,10,29,2025-07-22 15:08:03.316503
stat_00027328,shelter_0075,2025-07-22 15:09:03.316503,157,0.969,0,5,481,133,1,14,27,2025-07-23 15:08:03.316503
stat_00027329,shelter_0075,2025-07-23 15:09:03.316503,150,0.926,0,7,446,222,0,9,18,2025-07-24 15:08:03.316503
stat_00027330,shelter_0075,2025-07-24 15:09:03.316503,162,1.0,13,0,493,144,0,12,13,2025-07-25 15:08:03.316503
stat_00027331,shelter_0075,2025-07-25 15:09:03.316503,162,1.0,10,0,476,308,0,13,23,2025-07-26 15:08:03.316503
stat_00027332,shelter_0075,2025-07-26 15:09:03.316503,162,1.0,14,0,481,63,0,19,29,2025-07-27 15:08:03.316503
stat_00027333,shelter_0075,2025-07-27 15:09:03.316503,152,0.938,0,10,464,84,0,12,6,2025-07-28 15:08:03.316503
stat_00027334,shelter_0075,2025-07-28 15:09:03.316503,153,0.944,1,0,456,68,0,14,18,2025-07-29 15:08:03.316503
stat_00027335,shelter_0075,2025-07-29 15:09:03.316503,152,0.938,0,1,467,97,0,9,9,2025-07-30 15:08:03.316503
stat_00027336,shelter_0075,2025-07-30 15:09:03.316503,144,0.889,0,8,436,264,0,15,0,2025-07-31 15:08:03.316503
stat_00027337,shelter_0075,2025-07-31 15:09:03.316503,140,0.864,0,4,418,52,1,16,5,2025-08-01 15:08:03.316503
stat_00027338,shelter_0075,2025-08-01 15:09:03.316503,140,0.864,0,0,412,229,0,16,8,2025-08-02 15:08:03.316503
stat_00027339,shelter_0075,2025-08-02 15:09:03.316503,147,0.907,7,0,457,33,2,6,8,2025-08-03 15:08:03.316503
stat_00027340,shelter_0075,2025-08-03 15:09:03.316503,160,0.988,13,0,477,128,0,19,14,2025-08-04 15:08:03.316503
stat_00027341,shelter_0075,2025-08-04 15:09:03.316503,162,1.0,10,0,496,241,0,16,27,2025-08-05 15:08:03.316503
stat_00027342,shelter_0075,2025-08-05 15:09:03.316503,160,0.988,0,2,487,81,0,8,15,2025-08-06 15:08:03.316503
stat_00027343,shelter_0075,2025-08-06 15:09:03.316503,162,1.0,8,0,502,69,0,14,15,2025-08-07 15:08:03.316503
stat_00027344,shelter_0075,2025-08-07 15:09:03.316503,159,0.981,0,3,481,51,0,9,8,2025-08-08 15:08:03.316503
stat_00027345,shelter_0075,2025-08-08 15:09:03.316503,162,1.0,5,0,496,17,0,11,1,2025-08-09 15:08:03.316503
stat_00027346,shelter_0075,2025-08-09 15:09:03.316503,152,0.938,0,10,467,260,0,15,21,2025-08-10 15:08:03.316503
stat_00027347,shelter_0075,2025-08-10 15:09:03.316503,162,1.0,13,0,495,116,0,14,8,2025-08-11 15:08:03.316503
stat_00027348,shelter_0075,2025-08-11 15:09:03.316503,162,1.0,9,0,488,268,2,13,23,2025-08-12 15:08:03.316503
stat_00027349,shelter_0075,2025-08-12 15:09:03.316503,162,1.0,10,0,499,143,0,7,22,2025-08-13 15:08:03.316503
stat_00027350,shelter_0075,2025-08-13 15:09:03.316503,156,0.963,0,6,459,293,0,19,14,2025-08-14 15:08:03.316503
stat_00027351,shelter_0075,2025-08-14 15:09:03.316503,162,1.0,8,0,477,29,0,15,16,2025-08-15 15:08:03.316503
stat_00027352,shelter_0075,2025-08-15 15:09:03.316503,156,0.963,0,6,465,122,0,18,24,2025-08-16 15:08:03.316503
stat_00027353,shelter_0075,2025-08-16 15:09:03.316503,162,1.0,9,0,490,233,0,15,29,2025-08-17 15:08:03.316503
stat_00027354,shelter_0075,2025-08-17 15:09:03.316503,162,1.0,10,0,496,210,0,13,16,2025-08-18 15:08:03.316503
stat_00027355,shelter_0075,2025-08-18 15:09:03.316503,156,0.963,0,6,462,269,0,7,1,2025-08-19 15:08:03.316503
