시설구분코드|시설코드|시설명|시설규모|대피가능인원수|관리기관명|관리기관전화번호|시설주소도로명|경도|위도|개방여부|지상지하구분
무더위|E198500001|지저동 K-2보급창내 민방위 비상급수시설|500|500|대구광역시 동구청|053-662-2640|대구광역시 동구 아양로 352 (입석동)|128.64555555555555|35.894999999999996|Y|0
한파|E199700002|신암공원내 민방위 비상급수시설|400|400|대구광역시 동구청|053-662-2640|대구광역시 동구 신암북로11길 54-2 (신암동)|128.62194444444447|35.89055555555556|Y|0
한파|E197800001|둔산경로당옆 민방위 비상급수시설|706|706|대구광역시 동구청|053-662-2640|대구광역시 동구 둔산로51길 140 (둔산동)|128.67222222222222|35.89833333333333|Y|0
지진|E200300015|우방강촌마을내 민방위 비상급수시설|150|150|대구광역시 동구청|053-662-2640|대구광역시 동구 화랑로80길 8 (방촌동, 우방강촌마을)|128.6638888888889|35.87694444444445|Y|1
지진|S199200012|반야월지하철역건물 지하1층|5370|6509|대구광역시 동구청|053-662-4030|대구광역시 동구 안심로 지하 261 (동호동)|128.7136111111111|35.86611111111111|Y|1
지진|S200800001|신서롯데캐슬레전드아파트 지하주차장1층|5571|6752|대구광역시 동구청|053-662-4030|대구광역시 동구 안심로73길 22-0 (신서동)|128.7252777777778|35.87027777777778|Y|1
지진|S200800002|신일해피트리아파트 지하주차장1층|5292|6414|대구광역시 동구청|053-662-4030|대구광역시 동구 반야월로 370-0 (신서동)|128.72916666666666|35.870555555555555|Y|1
지진|S201100019|각산푸르지오1단지아파트 지하주차장1층|4275|5181|대구광역시 동구청|053-662-4030|대구광역시 동구 경안로 824-0 (각산동)|128.71638888888887|35.87555555555556|Y|1
지진|S201100020|각산푸르지오2단지아파트 지하주차장1층|5364|6501|대구광역시 동구청|053-662-4030|대구광역시 동구 경안로 822-0 (각산동)|128.7161111111111|35.875277777777775|Y|1
지진|S201100022|각산태영데시앙아파트 지하주차장1층|7551|9152|대구광역시 동구청|053-662-4030|대구광역시 동구 반야월북로 123-0 (각산동)|128.7108333333333|35.873333333333335|Y|1
지진|S201100021|신서동퀸덤아파트 지하주차장1층|3771|4570|대구광역시 동구청|053-662-4030|대구광역시 동구 신서로 72-0 (신서동)|128.72555555555556|35.87444444444444|Y|1
지진|S201100023|신서화성파크드림아파트 지하주차장1층|8406|10189|대구광역시 동구청|053-662-4030|대구광역시 동구 반야월북로 221-0 (신서동)|128.72194444444446|35.87305555555555|Y|1
한파|E198800005|비둘기아파트내 민방위 비상급수시설|300|300|대구광역시 동구청|053-662-2640|대구광역시 동구 효동로15길 25 (효목동, 비둘기아파트)|128.64138888888888|35.882222222222225|Y|0
한파|E200900001|신서동 금강어린이공원내 비상급수시설|300|300|대구광역시 동구청|053-662-2640|대구광역시 동구 금강로16길 2 (신서동, 신서성당)|128.73|35.86416666666667|Y|0
지진|S201100031|동대구우체국건물 지하1층~2층|9254|11216|대구광역시 동구청|053-662-2710|대구광역시 동구 동촌로 1 (입석동, 동대구우체국)|128.64416666666665|35.89222222222222|Y|1
지진|S201100039|동구보건소건물 지하1층|1000|1212|대구광역시 동구청|053-662-2710|대구광역시 동구 동촌로 79 (검사동, 동구보건소)|128.6511111111111|35.88805555555555|Y|1
지진|S201100030|동촌동지하철역건물 지하1층~2층|9900|12000|대구광역시 동구청|053-662-2710|대구광역시 동구 해동로 지하 197 (검사동, 동촌역)|128.65055555555557|35.88583333333333|Y|1
지진|S199300023|상인청구아파트 지하1층 주차장|5194|6295|대구광역시 달서구청|053-667-2890|대구광역시 달서구 상인로 105 (상인동, 상인청구아파트)|128.54527777777778|35.816111111111105|Y|1
지진|S199300027|동서아파트 지하1층 주차장|2039|2471|대구광역시 달서구청|053-667-2890|대구광역시 달서구 상인서로 39 (상인동, 상인동서아파트)|128.54416666666665|35.81361111111111|Y|1
지진|S199300041|상인우방아파트 지하1층 지하주차장|2052|2487|대구광역시 달서구청|053-667-2890|대구광역시 달서구 상인서로 65 (상인동, 상인우방타운)|128.5425|35.81527777777777|Y|1
지진|S201100002|상인화성하이츠 지하1층 지하주차장|1514|1835|대구광역시 달서구청|053-667-2890|대구광역시 달서구 월배로 245 (상인동, 상인화성하이츠)|128.5402777777778|35.82083333333334|Y|1
지진|S201100004|상인자이아파트 지하1층 지하주차장|2211|2680|대구광역시 달서구청|053-667-2890|대구광역시 달서구 상원로 142 (상인동, 상인자이)|128.53055555555557|35.821111111111115|Y|1
지진|S201100006|대성스카이렉스 지하1~8층 지하주차장|1212|1469|대구광역시 달서구청|053-667-2890|대구광역시 달서구 월배로 183 (상인동, 상인대성스카이렉스)|128.53333333333333|35.81805555555556|Y|1
지진|S201100008|상인역이편한세상2단지 지하1층 지하주차장|4291|5201|대구광역시 달서구청|053-667-2890|대구광역시 달서구 월서로3길 15 (상인동, 상인역e-편한세상2단지)|128.535|35.819722222222225|Y|1
지진|S201100010|상인화성파크드림 1단지 지하1층 주차장|6089|7380|대구광역시 달서구청|053-667-2890|대구광역시 달서구 송현로7길 10 (상인동, 상인화성파크드림1단지아파트)|128.54555555555555|35.82194444444445|Y|1
지진|S201100011|상인 화성파크드림 2단지 지하1층 지하주차장|6337|7681|대구광역시 달서구청|053-667-2890|대구광역시 달서구 송현로7길 9 (상인동, 상인화성파크드림2단지아파트)|128.54833333333332|35.82083333333334|Y|1
지진|S199600017|동화태왕한양아파트 지하1층 지하주차장|6807|8250|대구광역시 달서구청|053-667-2890|대구광역시 달서구 상인서로 94 (상인동, 동화,태왕,한양,상인타운)|128.54194444444445|35.81861111111112|Y|1
지진|S199300019|현대동방아파트 지하1층 지하주차장|5606|6795|대구광역시 달서구청|053-667-2890|대구광역시 달서구 상인서로 85 (상인동, 상인동방현대아파트)|128.54055555555556|35.81722222222223|Y|1
지진|S199300026|상인서한아파트 지하1층 지하주차장|4125|5000|대구광역시 달서구청|053-667-2890|대구광역시 달서구 상인서로 51 (상인동, 상인서한타운)|128.54361111111112|35.81472222222222|Y|1
지진|S199300020|상인보성아파트 지하1층 지하주차장|1105|1339|대구광역시 달서구청|053-667-2890|대구광역시 달서구 상인서로 75 (상인동, 상인보성아파트)|128.5413888888889|35.816111111111105|Y|1
지진|S199300022|상인영남화성아파트 지하1층 지하주차장|6210|7527|대구광역시 달서구청|053-667-2890|대구광역시 달서구 상인서로 76 (상인동, 상인영남화성타운)|128.54333333333332|35.8175|Y|1
지진|S201100007|상인역이편한세상1단지 지하1층 지하주차장|3715|4503|대구광역시 달서구청|053-667-2890|대구광역시 달서구 월서로 14 (상인동, 상인역e-편한세상1단지)|128.5336111111111|35.82166666666667|Y|1
지진|S201100005|신일해피트리아파트 지하1층 지하주차장|2295|2781|대구광역시 달서구청|053-667-2890|대구광역시 달서구 월서로 31 (상인동, 상인동신일해피트리)|128.53222222222223|35.81944444444445|Y|1
지진|S201100009|상인 KCC스위첸 지하1층 지하주차장|1066|1292|대구광역시 달서구청|053-667-2890|대구광역시 달서구 월배로39길 26 (상인동, 상인KCC스위첸)|128.5336111111111|35.82|Y|1
지진|S201100003|월촌화성타운 지하1층 지하주차장|5000|6060|대구광역시 달서구청|053-667-2890|대구광역시 달서구 송현로7길 41 (상인동, 월촌화성타운)|128.54777777777778|35.81916666666667|Y|1
한파|E200100002|월명공원|190|190|대구광역시 달서구청|053-667-2890|대구광역시 달서구 월곡로 410 (월성동)|128.5288888888889|35.82805555555556|Y|0
지진해일|E199200001|월성주공4단지|300|300|대구광역시 달서구청|053-667-2890|대구광역시 달서구 구마로14남길 55 (월성동, 월성주공4단지)|128.53305555555556|35.8325|Y|0
지진|S199100002|달서경찰서 지하1층|808|979|대구광역시 달서구청|053-667-2890|대구광역시 달서구 학산로 55, 대구달서경찰서 (월성동)|128.5336111111111|35.830555555555556|Y|1
지진|S199100003|달서소방서 지하1층|1287|1560|대구광역시 달서구청|053-667-2890|대구광역시 달서구 학산로 75 (월성동, 달서소방서)|128.53472222222223|35.83111111111111|Y|1
지진|S199000003|효성중학교 지하1층|2389|2895|대구광역시 달서구청|053-667-2890|대구광역시 달서구 월곡로94길 48, 효성중·여자고등학교 (월성동)|128.5277777777778|35.83527777777778|Y|1
지진|S199200017|달서구청 민방위교육장 지하1층|831|1007|대구광역시 달서구청|053-667-2890|대구광역시 달서구 학산로 45 (월성동, 달서구청)|128.53333333333333|35.82944444444445|Y|1
지진|S199200007|월성서한이다음 지하주차장 1층|5596|6783|대구광역시 달서구청|053-667-2890|대구광역시 달서구 학산로 15 (월성동, 월성서한이다음)|128.53111111111113|35.827222222222225|Y|1
지진|S199100016|월성동서아파트 지하주차장 1층|2356|2855|대구광역시 달서구청|053-667-2890|대구광역시 달서구 학산로7길 5 (월성동, 월성동서타운)|128.53222222222223|35.82916666666667|Y|1
지진|S199100017|월성보성아파트2단지 지하주차장 1층|6811|8255|대구광역시 달서구청|053-667-2890|대구광역시 달서구 학산로7길 27 (월성동, 월성보성아파트2단지)|128.53111111111113|35.83083333333334|Y|1
지진|S199300012|시설안전관리본부 지하1층|1532|1856|대구광역시 달서구청|053-667-2890|대구광역시 달서구 성서공단로 58(대천동)|128.48888888888888|35.834722222222226|Y|1
지진|S198900017|강변2차아파트 지하주차장1층~2층|479|580|대구광역시 동구청|053-662-3660|대구광역시 동구 동촌로56길 36 (방촌동, 강변아파트)|128.66944444444442|35.87777777777778|Y|1
지진|S199900124|KT 동촌빌딩건물 지하1층|826|1001|대구광역시 동구청|053-662-2710|대구광역시 동구 동촌로 63 (입석동, KT)|128.64944444444444|35.88916666666667|Y|1
지진|S199900089|동촌화성타운아파트 지하주차장1층|554|671|대구광역시 동구청|053-662-2710|대구광역시 동구 동촌로6길 3 (입석동, 동촌화성타운)|128.64583333333331|35.88972222222222|Y|1
지진|S201100029|홈플러스동촌점건물 지하1층|9500|11515|대구광역시 동구청|053-662-2710|대구광역시 동구 동촌로 127 (검사동, 홈플러스)|128.65555555555557|35.88611111111111|Y|1
지진|S201100035|동구청건물 지하1층|432|523|대구광역시 동구청|053-662-3010|대구광역시 동구 아양로 207 (신암동, 동구청)|128.63583333333332|35.88611111111111|Y|1
지진|S201000007|금사리하이빌아파트 지하주차장1층|620|751|대구광역시 동구청|053-662-2710|대구광역시 동구 해동로 254 (검사동, 금사리하이빌)|128.65611111111113|35.88388888888889|Y|1
지진|S201100005|큰고개오거리지하도건물 지하1층|154|186|대구광역시 동구청|053-662-3010|대구광역시 동구 아양로 지하 189-1 (신암동)|128.6338888888889|35.88583333333333|Y|1
지진|S200300024|동화해오름타운아파트 지하주차장1층|5569|6750|대구광역시 동구청||대구광역시 동구 동호로 89-0 (신서동)|128.72583333333333|35.86805555555556|Y|1
지진|S200300026|아름다운나날1단지아파트 지하주차장1층|6909|8374|대구광역시 동구청||대구광역시 동구 안심로 402-0 (신서동)|128.72833333333332|35.86833333333333|Y|1
지진|S200300027|아름다운나날2단지아파트 지하주차장1층|5769|6992|대구광역시 동구청||대구광역시 동구 동호로 88-0 (신서동)|128.7263888888889|35.86638888888889|Y|1
지진|S200300028|아름다운나날3단지아파트 지하주차장1층|7282|8826|대구광역시 동구청||대구광역시 동구 동호로 132-0 (신서동)|128.73111111111112|35.867222222222225|Y|1
지진|S199200015|각산지하철역건물 지하1층|4924|5968|대구광역시 동구청||대구광역시 동구 안심로 지하 363 (신서동)|128.72416666666666|35.86805555555556|Y|1
지진|S199800035|안심지하철역건물 지하1층|5083|6161|대구광역시 동구청||대구광역시 동구 안심로 지하 455 (괴전동)|128.73388888888888|35.87138888888889|Y|1
지진|S200300025|대경넥스빌아파트 지하주차장1층|1215|1472|대구광역시 동구청||대구광역시 동구 안심로 400-0 (신서동)|128.7277777777778|35.868611111111115|Y|1
지진|S199700043|대동병원건물 지하1층|187|226|대구광역시 동구청|053-662-3780|대구광역시 동구 화랑로 169 (효목동, 대동병원)|128.64388888888888|35.87638888888889|Y|1
지진|S199900203|한전동대구지점건물 지하1층|4946|5995|대구광역시 동구청|053-662-3780|대구광역시 동구 화랑로 135 (효목동, 한국전력공사)|128.64083333333332|35.874722222222225|Y|1
지진|S199800015|허병원건물 지하1층|109|132|대구광역시 동구청|053-662-3780|대구광역시 동구 화랑로 81 (효목동, 동부허병원)|128.63583333333332|35.8725|Y|1
지진|S199800028|화성명산타운아파트 지하주차장1층|648|785|대구광역시 동구청|053-662-3980|대구광역시 동구 파계로22길 7 (지묘동, 화성명산타운)|128.63833333333332|35.943888888888885|Y|1
지진|S199800029|팔공1차보성타운아파트 지하주차장1층|6271|7601|대구광역시 동구청|053-662-3980|대구광역시 동구 팔공로 489 (지묘동, 팔공보성아파트)|128.6461111111111|35.94194444444444|Y|1
지진|S199800030|팔공2차보성타운아파트 지하주차장1층|1717|2081|대구광역시 동구청|053-662-3980|대구광역시 동구 팔공로101길 55 (지묘동, 팔공2차보성아파트)|128.64138888888888|35.941111111111105|Y|1
